Begin,Description,End,FACILITY,Module,RES_TK,Tool,User_id,WBS
2023-01-04 19:30:00,DEVINPs,2023-01-04 21:30:00,PLINE300,PM1,4220441,CIRCL,janard53,38199/01715
2023-01-04 19:30:00,DEVINPs,2023-01-04 21:30:00,PLINE300,PM2,4220442,CIRCL,janard53,38199/01715
2023-01-04 19:30:00,DEVINPs,2023-01-04 21:30:00,PLINE300,PM3,4220443,CIRCL,janard53,38199/01715
2023-01-04 20:00:00,EBR clean BB510,2023-01-04 21:30:00,PLINE200,"",4228730,DEBOND_CLEANER,lefevr14,98300/01618
2023-01-04 22:00:00,High NA track qualification,2023-01-04 23:00:00,PLINE300,"",4201169,SC3400,vdbroecn,31199/02273
2023-01-04 22:00:00,High NA track qualification,2023-01-04 23:00:00,PLINE300,"",4201170,TR3400,vdbroecn,31199/02273
2023-01-05 00:00:00,pellicle,2023-01-05 03:00:00,PLINE300,"",4220359,YS250,bekaert,31199/00979
2023-01-05 00:00:00,private,2023-01-05 06:00:00,PLINE300,"",4228613,H6300,fukumu91,31199/02019
2023-01-05 04:00:00,FAB XSEM support,2023-01-05 10:00:00,PLINE300,"",4209036,SU8000,caluwaer,42199/00160
2023-01-05 06:00:00,i,2023-01-05 08:00:00,PLINE300,"",4219882,SEMVISION,engelen,43001/43193
2023-01-05 06:00:00,Use,2023-01-05 08:00:00,PLINE300,"",4222606,H6300,zidan45,31199/01988
2023-01-05 06:30:00,processing lots on hold,2023-01-05 13:30:00,PLINE300,LP1,4228597,F_REX300X_2,pittev,31399/01183
2023-01-05 06:30:00,processing lots on hold,2023-01-05 13:30:00,PLINE300,LP2,4228598,F_REX300X_2,pittev,31399/01183
2023-01-05 06:30:00,processing lots on hold,2023-01-05 13:30:00,PLINE300,PM_C,4228599,F_REX300X_2,pittev,31399/01183
2023-01-05 06:30:00,processing lots on hold,2023-01-05 13:30:00,PLINE300,PM_D,4228600,F_REX300X_2,pittev,31399/01183
2023-01-05 07:00:00,DPC presentation,2023-01-05 17:00:00,PLINE300,"",4206478,TITAN,koryto87,42199/00160
2023-01-05 07:00:00,hf-o3-apm clean of bare si,2023-01-05 09:00:00,PLINE300,LP3,4220476,DNS_6,drent34,31199/31811
2023-01-05 07:00:00,hf-o3-apm clean of bare si,2023-01-05 09:00:00,PLINE300,LP4,4220477,DNS_6,drent34,31199/31811
2023-01-05 07:00:00,hf-o3-apm clean of bare si,2023-01-05 09:00:00,PLINE300,MPC8,4220478,DNS_6,drent34,31199/31811
2023-01-05 07:00:00,process,2023-01-05 11:00:00,PLINE300,LP1,4228738,EXTREME_2,goovae19,31199/01617
2023-01-05 07:00:00,process,2023-01-05 11:00:00,PLINE300,PM1,4228739,EXTREME_2,goovae19,31199/01617
2023-01-05 07:00:00,process lot P224285,2023-01-05 08:30:00,PLINE200,PM2,4228601,SPTS_OMEGA,nedelj21,36004/01224
2023-01-05 07:00:00,process lot P224285,2023-01-05 08:30:00,PLINE200,PM3,4228602,SPTS_OMEGA,nedelj21,36004/01224
2023-01-05 08:00:00,Ag Sample characterization,2023-01-05 09:30:00,PLINE300,"",4220238,NOVA200_2,tripat41,97406/01185
2023-01-05 08:00:00,i,2023-01-05 10:00:00,PLINE300,"",4220123,HELIOS1200,iraci88,37092/02172
2023-01-05 08:00:00,Measurement LS,2023-01-05 11:00:00,PLINE300,"",4228612,H6300,genjim61,31199/02273
2023-01-05 08:00:00,measurements CD,2023-01-05 16:00:00,PLINE300,"",4228616,H6300,dauend87,98601/00962
2023-01-05 08:00:00,P36 ATLAS2,2023-01-05 09:30:00,PLINE300,"",4228678,HITACHI5000,herman57,31199/00653
2023-01-05 08:00:00,sem,2023-01-05 10:00:00,PLINE300,"",4209262,SEMVISION,dvriendt,32299/00013
2023-01-05 08:00:00,test,2023-01-05 10:00:00,PLINE300,"",4209180,SC1000,dilien72,31199/30079
2023-01-05 08:00:00,test,2023-01-05 10:00:00,PLINE300,"",4209181,TR1000,dilien72,31199/30079
2023-01-05 08:30:00,MEC,2023-01-05 11:00:00,PLINE200,"",4220214,NOVA200,ripj,32005/01784
2023-01-05 08:30:00,pellicle,2023-01-05 15:00:00,PLINE300,"",4227512,YS250,bekaert,31199/00979
2023-01-05 08:30:00,test,2023-01-05 10:00:00,PLINE300,"",4219862,TR3300,dilien72,31199/30079
2023-01-05 09:00:00,AE221891 34P analysis,2023-01-05 10:00:00,PLINE300,SN,4228588,EP5,pak43,31199/01890
2023-01-05 09:00:00,DSA,2023-01-05 12:00:00,PLINE300,"",4209239,H6300_2,verstr99,31199/00650
2023-01-05 09:00:00,ILLUMINATOR - FBR process,2023-01-05 11:30:00,PLINE200,PM2,4220361,SPTS_OMEGA,palomb58,36004/01224
2023-01-05 09:00:00,ILLUMINATOR - FBR process,2023-01-05 11:30:00,PLINE200,PM3,4220362,SPTS_OMEGA,palomb58,36004/01224
2023-01-05 09:00:00,Manual MOKE 20p50,2023-01-05 17:00:00,PLINE300,"",4228603,POLARKERR_2,talmel16,31499/00432
2023-01-05 09:00:00,mm300,2023-01-05 17:00:00,PLINE300,"",4220135,HYBRID_BONDER,kennes63,31012/01084
2023-01-05 09:00:00,Topography on Canopus1 D18,2023-01-05 13:30:00,PLINE200,"",4227832,WYCO,zunic13,98300/01618
2023-01-05 09:30:00,i,2023-01-05 10:00:00,PLINE300,"",4228627,HITACHI5000,raymae79,98601/01062
2023-01-05 09:30:00,TMAH at RT,2023-01-05 15:00:00,PLINE300,LP1,4228756,DNS_4,sebai,32399/30027
2023-01-05 09:30:00,TMAH at RT,2023-01-05 15:00:00,PLINE300,SM2,4228757,DNS_4,sebai,32399/30027
2023-01-05 10:00:00,cross section,2023-01-05 10:30:00,PLINE200,"",4228852,XL30_CF,wodarz95,97406/01185
2023-01-05 10:00:00,FIB,2023-01-05 17:00:00,PLINE300,"",4228857,HELIOS_G5,drijboom,42199/00160
2023-01-05 10:00:00,In2O3 dep,2023-01-05 13:00:00,PLINE300,CH4_MC,4228639,ENDURA_5,dekkers,31499/01284
2023-01-05 10:00:00,In2O3 dep,2023-01-05 13:00:00,PLINE300,CHE,4228640,ENDURA_5,dekkers,31499/01284
2023-01-05 10:00:00,In2O3 dep,2023-01-05 13:00:00,PLINE300,LP1,4228641,ENDURA_5,dekkers,31499/01284
2023-01-05 10:00:00,meas,2023-01-05 11:00:00,PLINE300,"",4220120,HITACHI5000,delvaux,32299/00355
2023-01-05 10:00:00,Ohmega-theta,2023-01-05 11:00:00,PLINE300,"",4228633,JVX7300M,dekkers,31499/01284
2023-01-05 10:00:00,OVL,2023-01-05 11:00:00,PLINE300,"",4228658,ARCHER200,mingar54,98850/02279
2023-01-05 10:00:00,Purging,2023-01-05 18:30:00,PLINE300,LP1,4228830,XP4_4,thukka30,30990/32063
2023-01-05 10:00:00,Purging,2023-01-05 18:30:00,PLINE300,PM1,4228831,XP4_4,thukka30,30990/32063
2023-01-05 10:00:00,SIPHO,2023-01-05 12:00:00,PLINE200,"",4228829,FC150,bexp,31012/00013
2023-01-05 10:00:00,test,2023-01-05 10:30:00,PLINE300,"",4209274,TR3300,dilien72,31199/30079
2023-01-05 10:00:00,training,2023-01-05 12:00:00,PLINE300,SN,4220295,EP5,logana15,31199/01995
2023-01-05 10:00:00,ZETA SAT KLA reservation,2023-01-05 18:00:00,PLINE300,"",4228766,ZETA,tuncaa41,36003/02120
2023-01-05 10:30:00,DSA,2023-01-05 11:30:00,PLINE300,BOTL,4228651,TRDUOS,hillen84,31199/01680
2023-01-05 10:30:00,i,2023-01-05 12:00:00,PLINE300,LP3,4228848,LAM_E5,raymae79,98601/01062
2023-01-05 10:30:00,i,2023-01-05 12:00:00,PLINE300,PM2,4228849,LAM_E5,raymae79,98601/01062
2023-01-05 10:30:00,Inpria,2023-01-05 13:00:00,PLINE300,"",4209361,TR3300,choudr12,31199/31247
2023-01-05 10:30:00,monitor wafer check,2023-01-05 12:00:00,PLINE300,PM,4228614,EDR7100,drent34,31199/31811
2023-01-05 10:30:00,test,2023-01-05 11:00:00,PLINE300,"",4209186,SC3400,dilien72,31199/30079
2023-01-05 10:30:00,test,2023-01-05 11:00:00,PLINE300,"",4209187,TR3400,dilien72,31199/30079
2023-01-05 11:00:00,APC,2023-01-05 12:30:00,PLINE300,"",4219839,HITACHI5000,schelc12,31199/01880
2023-01-05 11:00:00,BSV etch,2023-01-05 13:00:00,PLINE300,LP1,4228823,LAM_E6,brouri54,31199/01617
2023-01-05 11:00:00,BSV etch,2023-01-05 13:00:00,PLINE300,PM1,4228824,LAM_E6,brouri54,31199/01617
2023-01-05 11:00:00,coupon etching,2023-01-05 13:00:00,PLINE300,LP1,4228870,TEL_TACTRAS3,paolil45,31199/01988
2023-01-05 11:00:00,coupon etching,2023-01-05 13:00:00,PLINE300,PM6,4228869,TEL_TACTRAS3,paolil45,31199/01988
2023-01-05 11:00:00,coupons,2023-01-05 13:00:00,PLINE300,LP2,4220339,LAM_E5,vallat65,31299/02062
2023-01-05 11:00:00,coupons,2023-01-05 13:00:00,PLINE300,PM3,4220340,LAM_E5,vallat65,31299/02062
2023-01-05 11:00:00,dev,2023-01-05 12:30:00,PLINE200,"",4219980,NOVA200,hendri21,97406/01185
2023-01-05 12:00:00,Check queue VC imaging,2023-01-05 14:30:00,PLINE300,SN,4220515,EP5,schoof76,31199/01057
2023-01-05 12:00:00,Deposition of Cu/Ti stack + Cu/T,2023-01-05 16:00:00,PLINE300,LP1,4228672,SIGMA,belov93,32099/01506
2023-01-05 12:00:00,Deposition of Cu/Ti stack + Cu/T,2023-01-05 16:00:00,PLINE300,LP2,4228673,SIGMA,belov93,32099/01506
2023-01-05 12:00:00,Deposition of Cu/Ti stack + Cu/T,2023-01-05 16:00:00,PLINE300,PM1,4228674,SIGMA,belov93,32099/01506
2023-01-05 12:00:00,Deposition of Cu/Ti stack + Cu/T,2023-01-05 16:00:00,PLINE300,PM2,4228675,SIGMA,belov93,32099/01506
2023-01-05 12:00:00,Deposition of Cu/Ti stack + Cu/T,2023-01-05 16:00:00,PLINE300,PM3,4228676,SIGMA,belov93,32099/01506
2023-01-05 12:00:00,Deposition of Cu/Ti stack + Cu/T,2023-01-05 16:00:00,PLINE300,PM4,4228677,SIGMA,belov93,32099/01506
2023-01-05 12:00:00,DSA,2023-01-05 14:00:00,PLINE300,BOTL,4221723,TRDUOS,vanbel53,31199/00650
2023-01-05 12:00:00,test,2023-01-05 14:00:00,PLINE300,"",4209283,H6300_2,furuka28,31199/01514
2023-01-05 12:30:00,AL213031,2023-01-05 15:30:00,PLINE300,LP1,4220484,CIRCL,lieben52,37092/02170
2023-01-05 12:30:00,AL213031,2023-01-05 15:30:00,PLINE300,LP2,4220485,CIRCL,lieben52,37092/02170
2023-01-05 12:30:00,AL213031,2023-01-05 15:30:00,PLINE300,LP3,4220486,CIRCL,lieben52,37092/02170
2023-01-05 12:30:00,AL213031,2023-01-05 15:30:00,PLINE300,PM1,4220487,CIRCL,lieben52,37092/02170
2023-01-05 12:30:00,AL213031,2023-01-05 15:30:00,PLINE300,PM2,4220488,CIRCL,lieben52,37092/02170
2023-01-05 12:30:00,AL213031,2023-01-05 15:30:00,PLINE300,PM3,4220489,CIRCL,lieben52,37092/02170
2023-01-05 12:30:00,MAZO and binaries w/ O3,2023-01-05 14:30:00,PLINE300,"",4229015,2830ZT,pavel13,31499/01284
2023-01-05 12:30:00,SP3,2023-01-05 13:00:00,PLINE300,"",4228878,SP3,reddy63,32005/01717
2023-01-05 13:00:00,DSA,2023-01-05 15:00:00,PLINE300,PM,4209384,EDR7100,vanbel53,31199/00650
2023-01-05 13:00:00,High NA track qualification,2023-01-05 15:00:00,PLINE300,"",4201171,SC3400,vdbroecn,31199/02273
2023-01-05 13:00:00,High NA track qualification,2023-01-05 15:00:00,PLINE300,"",4201172,TR3400,vdbroecn,31199/02273
2023-01-05 13:00:00,Merck,2023-01-05 16:00:00,PLINE300,"",4228617,HITACHI5000,hillen84,31199/01680
2023-01-05 13:00:00,test,2023-01-05 15:00:00,PLINE200,"",4220764,ASM750,schollw,31199/01513
2023-01-05 13:00:00,training,2023-01-05 15:00:00,PLINE300,"",4220240,KLA2925,fukumu91,31199/00653
2023-01-05 13:30:00,cross section,2023-01-05 14:00:00,PLINE200,"",4229047,XL30_CF,wodarz95,97406/01185
2023-01-05 13:30:00,"IGZO, low In",2023-01-05 18:00:00,PLINE300,CH4_MC,4209199,ENDURA_5,agiann70,31499/01284
2023-01-05 13:30:00,"IGZO, low In",2023-01-05 18:00:00,PLINE300,CHE,4209200,ENDURA_5,agiann70,31499/01284
2023-01-05 13:30:00,"IGZO, low In",2023-01-05 18:00:00,PLINE300,LP1,4209201,ENDURA_5,agiann70,31499/01284
2023-01-05 13:30:00,RT IGZO depositions,2023-01-05 16:00:00,PLINE300,CH3,4229006,ENDURA_3,dekkers,38199/01284
2023-01-05 13:30:00,RT IGZO depositions,2023-01-05 16:00:00,PLINE300,CHE,4229007,ENDURA_3,dekkers,38199/01284
2023-01-05 13:30:00,RT IGZO depositions,2023-01-05 16:00:00,PLINE300,LP1,4229008,ENDURA_3,dekkers,38199/01284
2023-01-05 14:00:00,AHM depo,2023-01-05 16:00:00,PLINE300,LP1,4220281,EXTREME_2,gullo50,37013/01883
2023-01-05 14:00:00,AHM depo,2023-01-05 16:00:00,PLINE300,PM1,4220282,EXTREME_2,gullo50,37013/01883
2023-01-05 14:00:00,Andrea,2023-01-05 18:00:00,PLINE300,"",4220365,HELIOS460,mander15,39320/36502
2023-01-05 14:00:00,expinp holds,2023-01-05 22:00:00,PLINE300,H4,4209207,REFLEXION_2,raymaek,31399/00039
2023-01-05 14:00:00,expinp holds,2023-01-05 22:00:00,PLINE300,LP1,4209208,REFLEXION_2,raymaek,31399/00039
2023-01-05 14:00:00,expinp holds,2023-01-05 22:00:00,PLINE300,LP2,4209209,REFLEXION_2,raymaek,31399/00039
2023-01-05 14:00:00,expinp holds,2023-01-05 22:00:00,PLINE300,PM1,4209210,REFLEXION_2,raymaek,31399/00039
2023-01-05 14:00:00,expinp holds,2023-01-05 22:00:00,PLINE300,PM2,4209211,REFLEXION_2,raymaek,31399/00039
2023-01-05 14:00:00,expinp holds,2023-01-05 22:00:00,PLINE300,PM3,4209212,REFLEXION_2,raymaek,31399/00039
2023-01-05 14:00:00,i,2023-01-05 15:00:00,PLINE300,"",4219885,SEMVISION,maes72,43001/43193
2023-01-05 14:00:00,Inpria,2023-01-05 16:00:00,PLINE300,"",4220169,SC1000,wouter51,31199/01706
2023-01-05 14:00:00,Inpria,2023-01-05 16:00:00,PLINE300,"",4220170,TR1000,wouter51,31199/01706
2023-01-05 14:00:00,JSR Private,2023-01-05 16:00:00,PLINE300,BOTL,4228726,TRDUOS,krishn87,31199/01513
2023-01-05 14:00:00,MAZO and binaries w/ O3,2023-01-05 15:00:00,PLINE300,"",4229017,F5_SCD,pavel13,31499/01284
2023-01-05 14:00:00,MHM,2023-01-05 16:00:00,PLINE300,"",4220516,SU8000,kampit73,31199/01680
2023-01-05 14:00:00,Ms measurements,2023-01-05 17:30:00,PLINE200,"",4229059,EV11,jansse23,31499/00432
2023-01-05 14:00:00,OPC Meas,2023-01-05 16:00:00,PLINE300,"",4220111,H6300_2,tan25,31199/00653
2023-01-05 14:00:00,ru lots on hold,2023-01-05 22:00:00,PLINE300,H1,4209202,REFLEXION,raymaek,31399/00039
2023-01-05 14:00:00,ru lots on hold,2023-01-05 22:00:00,PLINE300,LP1,4209203,REFLEXION,raymaek,31399/00039
2023-01-05 14:00:00,ru lots on hold,2023-01-05 22:00:00,PLINE300,LP2,4209204,REFLEXION,raymaek,31399/00039
2023-01-05 14:00:00,ru lots on hold,2023-01-05 22:00:00,PLINE300,PM1,4209205,REFLEXION,raymaek,31399/00039
2023-01-05 14:00:00,ru lots on hold,2023-01-05 22:00:00,PLINE300,PM3,4209206,REFLEXION,raymaek,31399/00039
2023-01-05 14:00:00,SPC VersaM,2023-01-05 14:30:00,PLINE300,LP1,4220227,EXCEL_2,goovae19,98601/01944
2023-01-05 14:00:00,SPC VersaM,2023-01-05 14:30:00,PLINE300,PM3,4220228,EXCEL_2,goovae19,98601/01944
2023-01-05 14:00:00,wp3,2023-01-06 00:00:00,PLINE300,"",4229046,GS1000,vdheuvel,31199/01886
2023-01-05 14:00:00,XSEM,2023-01-05 15:30:00,PLINE300,"",4228998,NOVA200_2,vais,97700/01345
2023-01-05 14:30:00,MEC,2023-01-05 15:30:00,PLINE200,"",4229122,NOVA200,ripj,32005/01784
2023-01-05 14:30:00,VersaM SPC,2023-01-05 15:00:00,PLINE300,LP1,4220229,DVPRIME_1,goovae19,98601/01944
2023-01-05 14:30:00,VersaM SPC,2023-01-05 15:00:00,PLINE300,LP2,4220230,DVPRIME_1,goovae19,98601/01944
2023-01-05 14:30:00,VersaM SPC,2023-01-05 15:00:00,PLINE300,PM_L1,4220231,DVPRIME_1,goovae19,98601/01944
2023-01-05 14:30:00,VersaM SPC,2023-01-05 15:00:00,PLINE300,PM_L2,4220232,DVPRIME_1,goovae19,98601/01944
2023-01-05 14:30:00,Via SOC contour recipe creation,2023-01-05 17:00:00,PLINE300,SN,4221767,EP5,schelc12,31199/01057
2023-01-05 15:00:00,AL216791 D12 D14,2023-01-05 18:00:00,PLINE300,"",4228708,PROVISION2E,beggia74,31199/00653
2023-01-05 15:00:00,DSA,2023-01-05 16:00:00,PLINE300,"",4209044,SC3400,vanbel53,31199/00650
2023-01-05 15:00:00,DSA,2023-01-05 16:00:00,PLINE300,"",4209045,TR3400,vanbel53,31199/00650
2023-01-05 15:00:00,Inspection,2023-01-05 17:00:00,PLINE300,PM,4228628,EDR7100,johnsu91,31199/02273
2023-01-05 15:00:00,JSR Private,2023-01-05 16:00:00,PLINE200,"",4228681,ASM750,krishn87,31199/01513
2023-01-05 15:00:00,JSR Private,2023-01-05 16:00:00,PLINE200,"",4228682,TELACT8_750,krishn87,31199/01513
2023-01-05 15:30:00,coupon etching,2023-01-05 18:30:00,PLINE300,LP3,4228689,LAM_E5,fathze21,31299/02062
2023-01-05 15:30:00,coupon etching,2023-01-05 18:30:00,PLINE300,PM3,4228691,LAM_E5,fathze21,31299/02062
2023-01-05 15:30:00,DEVINPs,2023-01-05 18:00:00,PLINE300,LP1,4220444,CIRCL,janard53,32102/01048
2023-01-05 15:30:00,DEVINPs,2023-01-05 18:00:00,PLINE300,LP2,4220445,CIRCL,janard53,32102/01048
2023-01-05 15:30:00,DEVINPs,2023-01-05 18:00:00,PLINE300,LP3,4220446,CIRCL,janard53,32102/01048
2023-01-05 15:30:00,DEVINPs,2023-01-05 18:00:00,PLINE300,PM1,4220447,CIRCL,janard53,32102/01048
2023-01-05 15:30:00,DEVINPs,2023-01-05 18:00:00,PLINE300,PM2,4220448,CIRCL,janard53,32102/01048
2023-01-05 15:30:00,DEVINPs,2023-01-05 18:00:00,PLINE300,PM3,4220449,CIRCL,janard53,32102/01048
2023-01-05 15:30:00,lam work,2023-01-05 17:00:00,PLINE300,LP1,4229009,LAM_E6,haider15,31199/01918
2023-01-05 15:30:00,lam work,2023-01-05 17:00:00,PLINE300,PM1,4229010,LAM_E6,haider15,31199/01918
2023-01-05 15:30:00,meas,2023-01-05 18:00:00,PLINE300,"",4229149,YS375,canga29,37999/38821
2023-01-05 15:30:00,sem,2023-01-05 17:00:00,PLINE300,"",4229150,NOVA200_2,beirnaer,32299/00013
2023-01-05 16:00:00,APC,2023-01-05 17:00:00,PLINE300,"",4220042,H6300,das89,31199/02287
2023-01-05 16:00:00,LAM,2023-01-05 17:00:00,PLINE300,"",4220513,SC3400,huang72,31199/01617
2023-01-05 16:00:00,LAM,2023-01-05 17:00:00,PLINE300,"",4220514,TR3400,huang72,31199/01617
2023-01-05 16:00:00,OPC,2023-01-05 17:00:00,PLINE300,"",4229066,H6300_2,tan25,31199/00653
2023-01-05 16:00:00,SALELE,2023-01-05 18:00:00,PLINE300,"",4220522,HITACHI5000,blanco74,31199/01889
2023-01-05 16:30:00,Lam Process,2023-01-05 18:30:00,PLINE300,LP1,4220461,EXCEL_2,huang72,31199/01617
2023-01-05 16:30:00,Lam Process,2023-01-05 18:30:00,PLINE300,LP2,4220462,EXCEL_2,huang72,31199/01617
2023-01-05 16:30:00,Lam Process,2023-01-05 18:30:00,PLINE300,PM3,4220463,EXCEL_2,huang72,31199/01617
2023-01-05 17:00:00,Defect review,2023-01-05 19:00:00,PLINE300,PM,4228680,EDR7100,peters25,31199/02273
2023-01-05 17:00:00,FF,2023-01-05 18:00:00,PLINE300,"",4228759,H5000_2,singh36,31199/31074
2023-01-05 17:00:00,making samples,2023-01-05 18:00:00,PLINE300,"",4228981,SC3400,genjim61,31199/02273
2023-01-05 17:00:00,making samples,2023-01-05 18:00:00,PLINE300,"",4228982,TR3400,genjim61,31199/02273
2023-01-05 17:00:00,private,2023-01-05 22:00:00,PLINE300,"",4228610,H6300,fukumu91,31199/02019
2023-01-05 18:00:00,FF,2023-01-05 20:00:00,PLINE300,"",4228761,H5000_2,singh36,31199/31074
2023-01-05 18:00:00,pellicle,2023-01-06 00:00:00,PLINE300,"",4227812,YS250,bekaert,31199/00979
2023-01-05 18:00:00,RECM signal check,2023-01-05 19:00:00,PLINE300,CL1A,4227989,F_REX300X_1,nomura57,31399/01183
2023-01-05 18:00:00,RECM signal check,2023-01-05 19:00:00,PLINE300,CL2A,4227990,F_REX300X_1,nomura57,31399/01183
2023-01-05 18:00:00,RECM signal check,2023-01-05 19:00:00,PLINE300,CL3A,4227991,F_REX300X_1,nomura57,31399/01183
2023-01-05 18:00:00,RECM signal check,2023-01-05 19:00:00,PLINE300,DR_A,4227992,F_REX300X_1,nomura57,31399/01183
2023-01-05 18:00:00,RECM signal check,2023-01-05 19:00:00,PLINE300,LP1,4227993,F_REX300X_1,nomura57,31399/01183
2023-01-05 18:00:00,RECM signal check,2023-01-05 19:00:00,PLINE300,PM_A,4227994,F_REX300X_1,nomura57,31399/01183
2023-01-05 18:00:00,RECM signal check,2023-01-05 19:00:00,PLINE300,PM_B,4227995,F_REX300X_1,nomura57,31399/01183
2023-01-05 18:00:00,tem,2023-01-05 22:00:00,PLINE300,"",4220364,TITAN,impagn97,42199/00160
2023-01-05 18:30:00,i,2023-01-05 20:00:00,PLINE300,"",4219891,SEMVISION,redants,43001/43193
2023-01-05 18:30:00,Lam Process,2023-01-05 19:00:00,PLINE300,LP1,4228740,DVPRIME_1,huang72,31199/01918
2023-01-05 18:30:00,Lam Process,2023-01-05 19:00:00,PLINE300,LP2,4228741,DVPRIME_1,huang72,31199/01918
2023-01-05 18:30:00,Lam Process,2023-01-05 19:00:00,PLINE300,PM_L1,4228742,DVPRIME_1,huang72,31199/01918
2023-01-05 18:30:00,Lam Process,2023-01-05 19:00:00,PLINE300,PM_L2,4228743,DVPRIME_1,huang72,31199/01918
2023-01-05 19:00:00,Bake only,2023-01-05 20:00:00,PLINE300,LP2,4228736,LAM_E5_2,huang72,31199/01617
2023-01-05 19:00:00,Bake only,2023-01-05 20:00:00,PLINE300,PM2,4228737,LAM_E5_2,huang72,31199/01617
2023-01-05 19:00:00,DEVINPs,2023-01-05 21:30:00,PLINE300,LP1,4220450,CIRCL,janard53,32299/31838
2023-01-05 19:00:00,DEVINPs,2023-01-05 21:30:00,PLINE300,LP2,4220451,CIRCL,janard53,32299/31838
2023-01-05 19:00:00,DEVINPs,2023-01-05 21:30:00,PLINE300,LP3,4220452,CIRCL,janard53,32299/31838
2023-01-05 19:00:00,DEVINPs,2023-01-05 21:30:00,PLINE300,PM1,4220453,CIRCL,janard53,32299/31838
2023-01-05 19:00:00,DEVINPs,2023-01-05 21:30:00,PLINE300,PM2,4220454,CIRCL,janard53,32299/31838
2023-01-05 19:00:00,DEVINPs,2023-01-05 21:30:00,PLINE300,PM3,4220455,CIRCL,janard53,32299/31838
2023-01-05 20:00:00,FF,2023-01-05 21:00:00,PLINE300,"",4228763,H5000_2,singh36,31199/31074
2023-01-05 20:00:00,Inspection,2023-01-06 00:00:00,PLINE300,"",4228626,HITACHI5000,huang72,31199/01617
2023-01-05 21:00:00,eP5,2023-01-06 00:00:00,PLINE300,PM,4209359,EP5,delorm67,31199/01057
2023-01-05 22:00:00,BID557,2023-01-06 00:00:00,PLINE300,"",4208970,EBEAM300,vandeney,31199/00653
2023-01-05 22:00:00,Binaries w/ O3,2023-01-06 00:00:00,PLINE300,LP1,4229208,XP4_4,pavel13,31499/01284
2023-01-05 22:00:00,Binaries w/ O3,2023-01-06 00:00:00,PLINE300,PM1,4229216,XP4_4,pavel13,31499/01284
2023-01-05 22:00:00,Binaries w/ O3,2023-01-06 00:00:00,PLINE300,PM3,4229210,XP4_4,pavel13,31499/01284
2023-01-05 22:00:00,Measurement LS,2023-01-06 00:00:00,PLINE300,"",4219865,H6300,genjim61,31199/02273
2023-01-06 00:00:00,BID557,2023-01-06 06:00:00,PLINE300,"",4208971,EBEAM300,vandeney,31199/00653
2023-01-06 00:00:00,Binaries w/ O3,2023-01-06 09:00:00,PLINE300,LP1,4229211,XP4_4,pavel13,31499/01284
2023-01-06 00:00:00,Binaries w/ O3,2023-01-06 09:00:00,PLINE300,PM1,4229217,XP4_4,pavel13,31499/01284
2023-01-06 00:00:00,Binaries w/ O3,2023-01-06 09:00:00,PLINE300,PM3,4229213,XP4_4,pavel13,31499/01284
2023-01-06 00:00:00,eP5,2023-01-06 09:00:00,PLINE300,PM,4209360,EP5,delorm67,31199/01057
2023-01-06 00:00:00,LS meassurement,2023-01-06 08:00:00,PLINE300,"",4219867,H6300,genjim61,31199/02273
2023-01-06 04:00:00,FAB XSEM support,2023-01-06 10:00:00,PLINE300,"",4209038,SU8000,caluwaer,42199/00160
2023-01-06 06:00:00,i,2023-01-06 08:00:00,PLINE300,"",4219884,SEMVISION,engelen,43001/43193
2023-01-06 06:30:00,AL229972,2023-01-06 09:30:00,PLINE300,LP1,4229054,F_REX300X_2,pittev,32102/01053
2023-01-06 06:30:00,AL229972,2023-01-06 09:30:00,PLINE300,LP2,4229055,F_REX300X_2,pittev,32102/01053
2023-01-06 06:30:00,AL229972,2023-01-06 09:30:00,PLINE300,PM_C,4229056,F_REX300X_2,pittev,32102/01053
2023-01-06 06:30:00,AL229972,2023-01-06 09:30:00,PLINE300,PM_D,4229057,F_REX300X_2,pittev,32102/01053
2023-01-06 06:30:00,processing lot on hold,2023-01-06 10:00:00,PLINE300,LP1,4229020,F_REX300X_1,pittev,38199/37862
2023-01-06 06:30:00,processing lot on hold,2023-01-06 10:00:00,PLINE300,LP2,4229021,F_REX300X_1,pittev,38199/37862
2023-01-06 06:30:00,processing lot on hold,2023-01-06 10:00:00,PLINE300,PM_A,4229022,F_REX300X_1,pittev,38199/37862
2023-01-06 06:30:00,processing lot on hold,2023-01-06 10:00:00,PLINE300,PM_B,4229023,F_REX300X_1,pittev,38199/37862
2023-01-06 07:00:00,AL224412,2023-01-06 08:30:00,PLINE300,"",4219984,HITACHI4000,moelants,98850/02081
2023-01-06 07:00:00,AL224412,2023-01-06 08:30:00,PLINE300,"",4219986,HITACHI4000,moelants,98850/02081
2023-01-06 07:00:00,hf-o3-apm clean of bare si,2023-01-06 10:00:00,PLINE300,LP2,4229034,DNS_6,drent34,31199/31811
2023-01-06 07:00:00,hf-o3-apm clean of bare si,2023-01-06 10:00:00,PLINE300,MPC8,4229035,DNS_6,drent34,31199/31811
2023-01-06 07:00:00,i,2023-01-06 08:00:00,PLINE300,"",4229003,HELIOS1200,vrancken,37092/02172
2023-01-06 07:30:00,Scanner monitoring on Sub E0 & F,2023-01-06 08:00:00,PLINE300,"",4222607,SC3400,aubert85,31199/31811
