Begin,BillableDuration,Cluster,Description,End,Fab300_Duration,Fab300_User_id,Facility,id,IIO_Duration,IIO_User_id,Modules,Tool,TR_Cluster,WBS
2023-01-04 16:00:00,8,,MAZO w/ O3,2023-01-05 00:00:00,,"",PLINE300,2264,8,pavel13,LP1;PM1,XP4_4,,31499/01284
2023-01-04 16:30:00,1.5,0,SEM,2023-01-04 18:00:00,0.5661111111111111,beirnaer,PLINE300,1856,1.5,beirnaer,"",SEMVISION,,32299/00013
2023-01-04 16:30:00,2.5,0,Devinps,2023-01-04 19:04:03,2.2330555555555556,janard53,PLINE300,177,2,janard53,LP1;LP2;LP3;PM2;PM3;PM1,CIRCL,,38199/01715
2023-01-04 17:00:00,1,,APC,2023-01-04 18:00:00,,"",PLINE300,720,1,das89,"",H6300,,31199/02287
2023-01-04 17:00:00,1,,scanner,2023-01-04 18:00:00,,"",PLINE300,2637,1,dauend87,"",LithoCluster_3400,,98601/00962
2023-01-04 17:00:00,2,,DSA,2023-01-04 19:00:00,,"",PLINE300,850,2,verstr99,"",H6300_2,,31199/00650
2023-01-04 18:00:00,0.5,,exposure,2023-01-04 18:30:00,,"",PLINE300,2518,0.5,xiang38,"",LithoCluster_3400,,31199/02273
2023-01-04 18:00:00,1,,CW measurements,2023-01-04 19:00:00,,"",PLINE300,593,1,das89,"",H5000_2,,38199/01284
2023-01-04 18:00:00,1.5,0,DSA,2023-01-04 19:35:48,1.2033333333333334,verstr99,PLINE300,210,1,verstr99,LP1;SM1,DNS_4,,31199/00650
2023-01-04 18:00:00,2,,i,2023-01-04 20:00:00,,"",PLINE300,1747,2,redants,"",SEMVISION,,31029/01811
2023-01-04 18:00:00,12,,private,2023-01-05 06:00:00,,"",PLINE300,637,12,fukumu91,"",H6300,,31199/02019
2023-01-04 18:30:00,0.75,0,Imaging electrodeposited layers,2023-01-04 19:16:38,0.4897222222222222,aarts61,PLINE300,1589,0.5,aarts61,"",NOVA200_2,,97406/01185
2023-01-04 18:30:00,2,,DSA,2023-01-04 20:30:00,,"",PLINE300,2127,2,verstr99,BOTL,TRDUOS,,31199/00650
2023-01-04 18:30:00,2.5,0,x-sem,2023-01-04 20:57:40,1.7452777777777777,vdbroecn,PLINE300,1946,2,vdbroecn,"",SU8000,,31199/01655
2023-01-04 19:30:00,2,,Devinps,2023-01-04 21:30:00,,"",PLINE300,172,2,janard53,LP1;LP2;LP3;PM2;PM3;PM1,CIRCL,,38199/01715
2023-01-04 20:32:53,1,,"",2023-01-04 21:29:14,0.9391666666666667,derudd92,PLINE300,2148,,"","",VERIOS,,39320/36502
2023-01-04 21:56:43,4,,"",2023-01-05 01:55:35,3.9811111111111113,vdstaey,PLINE300,2147,,"","",VERIOS,,39320/36502
2023-01-04 22:00:00,1,,High NA track qualification,2023-01-04 23:00:00,,"",PLINE300,2641,1,vdbroecn,"",LithoCluster_3400,,31199/02273
2023-01-04 22:19:20,0.5,,"",2023-01-04 22:50:50,0.525,michal78,PLINE300,1804,,"","",SEMVISION,,39320/36502
2023-01-04 22:26:11,1.75,,"",2023-01-05 00:15:08,1.8158333333333334,gade18,PLINE300,1002,,"","",HELIOS1200_2,,39320/36502
2023-01-04 23:53:40,2.25,,"",2023-01-05 02:13:28,2.33,michal78,PLINE300,1937,,"","",SU8000,,39320/36502
2023-01-05 03:15:21,3,,"",2023-01-05 06:14:46,2.9902777777777776,konecn85,PLINE300,2172,,"","",VERIOS,,37004/01945
2023-01-05 03:34:19,2.5,,"",2023-01-05 06:06:16,2.5325,michal78,PLINE300,1007,,"","",HELIOS1200_2,,39320/36502
2023-01-05 03:41:30,2.25,,"",2023-01-05 06:00:05,2.3097222222222222,gade18,PLINE300,1491,,"","",METRIOS,,39320/36502
2023-01-05 04:00:00,6,,FAB XSEM support,2023-01-05 10:00:00,,"",PLINE300,1958,6,caluwaer,"",SU8000,,42199/00160
2023-01-05 06:00:00,2,,use,2023-01-05 08:00:00,,"",PLINE300,752,2,zidan45,"",H6300,,31199/01988
2023-01-05 06:00:00,5.5,0,i,2023-01-05 11:25:40,4.823055555555555,dvriendt,PLINE300,1855,2,engelen,"",SEMVISION,,43001/43193
2023-01-05 06:19:12,1.5,,"",2023-01-05 07:55:24,1.6033333333333333,sterke41,PLINE300,965,,"","",HELIOS1200,,39320/36502
2023-01-05 06:29:28,3.75,,"",2023-01-05 10:18:53,3.823611111111111,decler36,PLINE300,1008,,"","",HELIOS1200_2,,39320/36502
2023-01-05 06:30:00,0,,processing lots on hold,2023-01-05 13:30:00,,"",PLINE300,542,7,pittev,LP1;LP2;PM_C;PM_D,F_REX300X_2,,31399/01183
2023-01-05 06:37:34,6,,"",2023-01-05 12:43:18,6.095555555555555,dutrow20,PLINE300,2139,,"","",VERIOS,,39320/36502
2023-01-05 06:58:25,0,,"",2023-01-05 06:59:45,0.022222222222222223,goovae19,PLINE300,476,,"","",EXTREME_2,,31199/01617
2023-01-05 07:00:00,0,,DPC presentation,2023-01-05 17:00:00,,"",PLINE300,2067,10,koryto87,"",TITAN,,42199/00160
2023-01-05 07:00:00,1.5,,process lot P224285,2023-01-05 08:30:00,,"",PLINE200,1918,1.5,nedelj21,PM2;PM3,SPTS_OMEGA,,36004/01224
2023-01-05 07:00:00,2.5,0,hf-o3-apm clean of bare si,2023-01-05 09:36:52,2.506666666666667,drent34,PLINE300,229,2,drent34,MPC8;LP4;LP3,DNS_6,,31199/31811
2023-01-05 07:00:00,4,,process,2023-01-05 11:00:00,,"",PLINE300,456,4,goovae19,LP1;PM1,EXTREME_2,,31199/01617
2023-01-05 07:00:14,3,,"",2023-01-05 10:06:42,3.1077777777777778,goovae19,PLINE300,471,,"","",EXTREME_2,,36003/36502
2023-01-05 07:31:07,1.5,,"",2023-01-05 09:04:30,1.5563888888888888,billin72,PLINE300,1078,,"","",HELIOS460,,39320/36502
2023-01-05 08:00:00,1.5,,Ag Sample characterization,2023-01-05 09:30:00,,"",PLINE300,1558,1.5,tripat41,"",NOVA200_2,,97406/01185
2023-01-05 08:00:00,1.5,,P36 ATLAS2,2023-01-05 09:30:00,,"",PLINE300,1211,1.5,herman57,"",HITACHI5000,,31199/00653
2023-01-05 08:00:00,2,,SEM,2023-01-05 10:00:00,,"",PLINE300,1739,2,dvriendt,"",SEMVISION,,32299/00013
2023-01-05 08:00:00,2,0,Test,2023-01-05 10:00:00,1.0705555555555555,cloost23,PLINE300,2474,2,dilien72,"",LithoCluster_1000,,31199/30079
2023-01-05 08:00:00,2,1,i,2023-01-05 10:00:00,1.9019444444444444,iraci88,PLINE300,919,2,iraci88,"",HELIOS1200,,37092/02172
2023-01-05 08:00:00,3,,Measurement LS,2023-01-05 11:00:00,,"",PLINE300,671,3,genjim61,"",H6300,,31199/02273
2023-01-05 08:00:00,8,,measurements CD,2023-01-05 16:00:00,,"",PLINE300,636,8,dauend87,"",H6300,,98601/00962
2023-01-05 08:29:49,2,0,Test,2023-01-05 10:30:00,1.5275,robber85,PLINE300,2397,2,dilien72,"",TR3300,,31199/30079
2023-01-05 08:30:00,0,,MEC,2023-01-05 11:00:00,,"",PLINE200,1535,2.5,ripj,"",NOVA200,,32005/01784
2023-01-05 08:30:00,6.5,,pellicle,2023-01-05 15:00:00,,"",PLINE300,2294,6.5,bekaert,"",YS250,,31199/00979
2023-01-05 09:00:00,1,,AE221891 34P analysis,2023-01-05 10:00:00,,"",PLINE300,366,1,pak43,SN,EP5,,31199/01890
2023-01-05 09:00:00,2.5,,ILLUMINATOR - FBR process,2023-01-05 11:30:00,,"",PLINE200,1919,2.5,palomb58,PM2;PM3,SPTS_OMEGA,,36004/01224
2023-01-05 09:00:00,3,,DSA,2023-01-05 12:00:00,,"",PLINE300,806,3,verstr99,"",H6300_2,,31199/00650
2023-01-05 09:00:00,4.5,,Topography on Canopus1 D18,2023-01-05 13:30:00,,"",PLINE200,2229,4.5,zunic13,"",WYCO,,98300/01618
2023-01-05 09:00:00,8,,mm300,2023-01-05 17:00:00,,"",PLINE300,1247,8,kennes63,"",HYBRID_BONDER,,31012/01084
2023-01-05 09:00:00,8,0,Manual MOKE 20p50,2023-01-05 17:00:00,6.215277777777778,talmel16,PLINE300,1640,8,talmel16,"",POLARKERR_2,,31499/00432
2023-01-05 09:30:00,0.5,,i,2023-01-05 10:00:00,,"",PLINE300,1164,0.5,raymae79,"",HITACHI5000,,98601/01062
2023-01-05 09:30:00,5.5,0,TMAH at RT,2023-01-05 15:00:00,3.898888888888889,sebai,PLINE300,211,5.5,sebai,LP1;SM2,DNS_4,,32399/30027
2023-01-05 10:00:00,0,,cross section,2023-01-05 10:30:00,,"",PLINE200,2235,0.5,wodarz95,"",XL30_CF,,97406/01185
2023-01-05 10:00:00,0,,ZETA SAT KLA reservation,2023-01-05 18:00:00,,"",PLINE300,2326,8,tuncaa41,"",ZETA,,36003/02120
2023-01-05 10:00:00,1,,meas,2023-01-05 11:00:00,,"",PLINE300,1149,1,delvaux,"",HITACHI5000,,32299/00355
2023-01-05 10:00:00,1,0,OVL,2023-01-05 11:00:00,0.3527777777777778,mingar54,PLINE300,116,1,mingar54,"",ARCHER200,,98850/02279
2023-01-05 10:00:00,1.75,0,Ohmega-theta,2023-01-05 11:42:24,1.163888888888889,dekkers,PLINE300,1267,1,dekkers,"",JVX7300M,,31499/01284
2023-01-05 10:00:00,2,,SIPHO,2023-01-05 12:00:00,,"",PLINE200,487,2,bexp,"",FC150,,31012/00013
2023-01-05 10:00:00,2,,Training,2023-01-05 12:00:00,,"",PLINE300,402,2,logana15,SN,EP5,,31199/01995
2023-01-05 10:00:00,3,,In2O3 dep,2023-01-05 13:00:00,,"",PLINE300,352,3,dekkers,LP1;CH4_MC;CHE,ENDURA_5,,31499/01284
2023-01-05 10:00:00,7,,FIB,2023-01-05 17:00:00,,"",PLINE300,1103,7,drijboom,"",HELIOS_G5,,42199/00160
2023-01-05 10:00:00,8.5,,Purging,2023-01-05 18:30:00,,"",PLINE300,2263,8.5,thukka30,LP1;PM1,XP4_4,,30990/32063
2023-01-05 10:22:10,0.75,1,Test,2023-01-05 11:00:00,0.3597222222222222,robber85,PLINE300,2563,0.5,dilien72,"",LithoCluster_3400,,31199/30079
2023-01-05 10:30:00,1,0,DSA,2023-01-05 11:30:00,0.9469444444444445,hillen84,PLINE300,2091,1,hillen84,BOTL,TRDUOS,,31199/01680
2023-01-05 10:30:00,1.5,,i,2023-01-05 12:00:00,,"",PLINE300,1357,1.5,raymae79,LP3;PM2,LAM_E5,,98601/01062
2023-01-05 10:30:00,1.5,,monitor wafer check,2023-01-05 12:00:00,,"",PLINE300,297,1.5,drent34,PM,EDR7100,,31199/31811
2023-01-05 10:30:00,2.5,,INPRIA,2023-01-05 13:00:00,,"",PLINE300,2414,2.5,choudr12,"",TR3300,,31199/31247
2023-01-05 10:49:01,3,,"",2023-01-05 13:47:25,2.973333333333333,decler36,PLINE300,1014,,"","",HELIOS1200_2,,39320/36502
2023-01-05 10:59:32,2,0,coupons,2023-01-05 13:00:00,0.735,vallat65,PLINE300,1356,2,vallat65,LP2;PM3,LAM_E5,,31299/02062
2023-01-05 11:00:00,0,,Dev,2023-01-05 12:30:00,,"",PLINE200,1515,1.5,hendri21,"",NOVA200,,97406/01185
2023-01-05 11:00:00,1.5,,APC,2023-01-05 12:30:00,,"",PLINE300,1210,1.5,schelc12,"",HITACHI5000,,31199/01880
2023-01-05 11:00:00,2,,BSV etch,2023-01-05 13:00:00,,"",PLINE300,1424,2,brouri54,LP1;PM1,LAM_E6,,31199/01617
2023-01-05 11:00:00,2.75,0,coupon etching,2023-01-05 13:50:52,2.5566666666666666,paolil45,PLINE300,2019,2,paolil45,LP1;PM6,TEL_TACTRAS3,,31199/01988
2023-01-05 12:00:00,2,,DSA,2023-01-05 14:00:00,,"",PLINE300,2089,2,vanbel53,BOTL,TRDUOS,,31199/00650
2023-01-05 12:00:00,2,,Test,2023-01-05 14:00:00,,"",PLINE300,847,2,furuka28,"",H6300_2,,31199/01514
2023-01-05 12:00:00,4,0,Deposition of Cu/Ti stack + Cu/T,2023-01-05 16:00:00,3.6191666666666666,belov93,PLINE300,1869,4,belov93,LP1;LP2;PM4;PM2;PM3;PM1,SIGMA,,32099/01506
2023-01-05 12:00:00,5,,Check queue VC imaging;Via SOC contour recipe creation,2023-01-05 17:00:00,,"",PLINE300,406,5,schoof76;schelc12,SN,EP5,,31199/01057
2023-01-05 12:30:00,0.5,,SP3,2023-01-05 13:00:00,,"",PLINE300,1891,0.5,reddy63,"",SP3,,32005/01717
2023-01-05 12:30:00,2,,MAZO and binaries w/ O3,2023-01-05 14:30:00,,"",PLINE300,7,2,pavel13,"",2830ZT,,31499/01284
2023-01-05 12:30:00,3,,AL213031,2023-01-05 15:30:00,,"",PLINE300,174,3,lieben52,LP1;LP2;LP3;PM2;PM3;PM1,CIRCL,,37092/02170
2023-01-05 12:48:04,0.75,,"",2023-01-05 13:36:07,0.8008333333333333,sterke41,PLINE300,967,,"","",HELIOS1200,,39320/36502
2023-01-05 13:00:00,2,,DSA,2023-01-05 15:00:00,,"",PLINE300,308,2,vanbel53,PM,EDR7100,,31199/00650
2023-01-05 13:00:00,2,,High NA track qualification,2023-01-05 15:00:00,,"",PLINE300,2623,2,vdbroecn,"",LithoCluster_3400,,31199/02273
2023-01-05 13:00:00,2,,Training,2023-01-05 15:00:00,,"",PLINE300,1296,2,fukumu91,"",KLA2925,,31199/00653
2023-01-05 13:00:00,3,,Merck,2023-01-05 16:00:00,,"",PLINE300,1172,3,hillen84,"",HITACHI5000,,31199/01680
2023-01-05 13:00:00,3,,test;JSR Private,2023-01-05 16:00:00,,"",PLINE200,137,3,schollw;krishn87,"",ASM750,,31199/01513
2023-01-05 13:30:00,0,,cross section,2023-01-05 14:00:00,,"",PLINE200,2237,0.5,wodarz95,"",XL30_CF,,97406/01185
2023-01-05 13:30:00,2.5,,RT IGZO depositions,2023-01-05 16:00:00,,"",PLINE300,337,2.5,dekkers,LP1;CH3;CHE,ENDURA_3,,38199/01284
2023-01-05 13:30:00,4.5,0,"IGZO, low In",2023-01-05 18:00:00,0.6094444444444445,agiann70,PLINE300,343,4.5,agiann70,LP1;CH4_MC;CHE,ENDURA_5,,31499/01284
2023-01-05 13:58:01,2.75,,"",2023-01-05 16:49:09,2.852222222222222,dekkers,PLINE300,335,,"","",ENDURA_3,,31499/01284
2023-01-05 14:00:00,0,,ru lots on hold,2023-01-05 22:00:00,,"",PLINE300,1672,8,raymaek,LP1;LP2;H1;PM3;PM1,REFLEXION,,31399/00039
2023-01-05 14:00:00,0.5,,SPC VersaM,2023-01-05 14:30:00,,"",PLINE300,440,0.5,goovae19,LP1;PM3,EXCEL_2,,98601/01944
2023-01-05 14:00:00,1,,i,2023-01-05 15:00:00,,"",PLINE300,1843,1,maes72,"",SEMVISION,,43001/43193
2023-01-05 14:00:00,1,,MAZO and binaries w/ O3,2023-01-05 15:00:00,,"",PLINE300,485,1,pavel13,"",F5_SCD,,31499/01284
2023-01-05 14:00:00,1.5,0,XSEM,2023-01-05 15:36:29,0.9330555555555555,vais,PLINE300,1591,1.5,vais,"",NOVA200_2,,97700/01345
2023-01-05 14:00:00,2,,INPRIA,2023-01-05 16:00:00,,"",PLINE300,2472,2,wouter51,"",LithoCluster_1000,,31199/01706
2023-01-05 14:00:00,2,,MHM,2023-01-05 16:00:00,,"",PLINE300,1924,2,kampit73,"",SU8000,,31199/01680
2023-01-05 14:00:00,2,0,AHM depo,2023-01-05 16:00:03,1.6805555555555556,martel37,PLINE300,458,2,gullo50,LP1;PM1,EXTREME_2,,37013/01883
2023-01-05 14:00:00,2,0,JSR Private,2023-01-05 16:00:00,1.1158333333333332,thomas96,PLINE300,2081,2,krishn87,BOTL,TRDUOS,,31199/01513
2023-01-05 14:00:00,3,,OPC Meas;OPC,2023-01-05 17:00:00,,"",PLINE300,805,3,tan25,"",H6300_2,,31199/00653
2023-01-05 14:00:00,3.5,,Ms measurements,2023-01-05 17:30:00,,"",PLINE200,416,3.5,jansse23,"",EV11,,31499/00432
2023-01-05 14:00:00,4,,Andrea,2023-01-05 18:00:00,,"",PLINE300,1076,4,mander15,"",HELIOS460,,39320/36502
2023-01-05 14:00:00,7,,expinp holds,2023-01-05 22:00:00,,"",PLINE300,1679,8,raymaek,LP1;LP2;H4;PM2;PM3;PM1,REFLEXION_2,,31399/00039
2023-01-05 14:00:00,10,,wp3,2023-01-06 00:00:00,,"",PLINE300,564,10,vdheuvel,"",GS1000,,31199/01886
2023-01-05 14:03:14,3.75,,"",2023-01-05 17:50:15,3.783611111111111,sainch77,PLINE300,2157,,"","",VERIOS,,39320/36502
2023-01-05 14:18:08,3.75,,"",2023-01-05 17:59:01,3.681388888888889,seidelf,PLINE300,1016,,"","",HELIOS1200_2,,39320/36502
2023-01-05 14:30:00,0,,MEC,2023-01-05 15:30:00,,"",PLINE200,1544,1,ripj,"",NOVA200,,32005/01784
2023-01-05 14:30:00,0.5,,VersaM SPC,2023-01-05 15:00:00,,"",PLINE300,253,0.5,goovae19,LP1;LP2;PM_L1;PM_L2,DVPRIME_1,,98601/01944
2023-01-05 15:00:00,1,,DSA,2023-01-05 16:00:00,,"",PLINE300,2642,1,vanbel53,"",LithoCluster_3400,,31199/00650
2023-01-05 15:00:00,1,,JSR Private,2023-01-05 16:00:00,,"",PLINE200,1975,1,krishn87,"",TELACT8_750,,31199/01513
2023-01-05 15:00:00,3,,AL216791 D12 D14,2023-01-05 18:00:00,,"",PLINE300,1652,3,beggia74,"",PROVISION2E,,31199/00653
2023-01-05 15:00:00,4,,Inspection;Defect review,2023-01-05 19:00:00,,"",PLINE300,315,4,johnsu91;peters25,PM,EDR7100,,31199/02273
2023-01-05 15:07:27,3.75,1,coupon etching,2023-01-05 18:49:38,3.7030555555555558,fathze21,PLINE300,1372,3,fathze21,LP3;PM3,LAM_E5,,31299/02062
2023-01-05 15:30:00,1.5,,lam work,2023-01-05 17:00:00,,"",PLINE300,1425,1.5,haider15,LP1;PM1,LAM_E6,,31199/01918
2023-01-05 15:30:00,1.5,1,SEM,2023-01-05 17:00:00,0.8525,beirnaer,PLINE300,1571,1.5,beirnaer,"",NOVA200_2,,32299/00013
2023-01-05 15:30:00,2.5,,Devinps,2023-01-05 18:00:00,,"",PLINE300,175,2.5,janard53,LP1;LP2;LP3;PM2;PM3;PM1,CIRCL,,32102/01048
2023-01-05 15:30:00,2.5,,meas,2023-01-05 18:00:00,,"",PLINE300,2310,2.5,canga29,"",YS375,,37999/38821
2023-01-05 15:52:38,5.25,,"",2023-01-05 21:00:19,5.128055555555555,bangel19,PLINE200,323,,"","",ENDURA1,,39422/01223
2023-01-05 16:00:00,1,,APC,2023-01-05 17:00:00,,"",PLINE300,712,1,das89,"",H6300,,31199/02287
2023-01-05 16:00:00,1,0,LAM,2023-01-05 17:00:00,0.6147222222222222,huang72,PLINE300,2523,1,huang72,"",LithoCluster_3400,,31199/01617
2023-01-05 16:00:00,2,,SALELE,2023-01-05 18:00:00,,"",PLINE300,1206,2,blanco74,"",HITACHI5000,,31199/01889
2023-01-05 16:30:00,2,,Lam process,2023-01-05 18:30:00,,"",PLINE300,441,2,huang72,LP1;LP2;PM3,EXCEL_2,,31199/01617
2023-01-05 17:00:00,1,,making samples,2023-01-05 18:00:00,,"",PLINE300,2643,1,genjim61,"",LithoCluster_3400,,31199/02273
2023-01-05 17:00:00,4,,FF,2023-01-05 21:00:00,,"",PLINE300,605,4,singh36,"",H5000_2,,31199/31074
2023-01-05 17:00:00,5,,private,2023-01-05 22:00:00,,"",PLINE300,629,5,fukumu91,"",H6300,,31199/02019
2023-01-05 18:00:00,0,,RECM signal check,2023-01-05 19:00:00,,"",PLINE300,527,1,nomura57,LP1;CL1A;CL2A;CL3A;DR_A;PM_A;PM_B,F_REX300X_1,,31399/01183
2023-01-05 18:00:00,0,,TEM,2023-01-05 22:00:00,,"",PLINE300,2066,4,impagn97,"",TITAN,,42199/00160
2023-01-05 18:00:00,6,,pellicle,2023-01-06 00:00:00,,"",PLINE300,2289,6,bekaert,"",YS250,,31199/00979
2023-01-05 18:07:35,0.25,,"",2023-01-05 18:27:20,0.32916666666666666,huang72,PLINE300,244,,"","",DVPRIME_1,,31199/01918
2023-01-05 18:30:00,0.5,,Lam process,2023-01-05 19:00:00,,"",PLINE300,255,0.5,huang72,LP1;LP2;PM_L1;PM_L2,DVPRIME_1,,31199/01918
2023-01-05 18:30:00,1.5,,i,2023-01-05 20:00:00,,"",PLINE300,1772,1.5,redants,"",SEMVISION,,43001/43193
2023-01-05 18:30:10,0.5,,"",2023-01-05 18:59:38,0.4911111111111111,huang72,PLINE300,1384,,"","",LAM_E5_2,,31199/01617
2023-01-05 18:58:25,2.75,,"",2023-01-05 21:38:07,2.6616666666666666,sainch77,PLINE300,968,,"","",HELIOS1200,,39320/36502
2023-01-05 19:00:00,1,,Bake only,2023-01-05 20:00:00,,"",PLINE300,1382,1,huang72,LP2;PM2,LAM_E5_2,,31199/01617
2023-01-05 19:00:00,2.5,,Devinps,2023-01-05 21:30:00,,"",PLINE300,176,2.5,janard53,LP1;LP2;LP3;PM2;PM3;PM1,CIRCL,,32299/31838
2023-01-05 19:14:41,2.25,,"",2023-01-05 21:29:44,2.2508333333333335,peeter11,PLINE300,1040,,"","",HELIOS1200_2,,36003/36502
2023-01-05 20:00:00,4,,Inspection,2023-01-06 00:00:00,,"",PLINE300,1138,4,huang72,"",HITACHI5000,,31199/01617
2023-01-05 21:00:00,12,,eP5,2023-01-06 09:00:00,,"",PLINE300,382,12,delorm67,PM,EP5,,31199/01057
2023-01-05 22:00:00,0,,BID557,2023-01-06 06:00:00,,"",PLINE300,258,8,vandeney,"",EBEAM300,,31199/00653
2023-01-05 22:00:00,10,,Measurement LS;LS meassurement,2023-01-06 08:00:00,,"",PLINE300,628,10,genjim61,"",H6300,,31199/02273
2023-01-05 22:00:00,11,,Binaries w/ O3,2023-01-06 09:00:00,,"",PLINE300,2260,11,pavel13,LP1;PM3;PM1,XP4_4,,31499/01284
2023-01-05 22:22:22,3.75,,"",2023-01-06 02:08:57,3.776388888888889,gade18,PLINE300,1010,,"","",HELIOS1200_2,,39320/36502
2023-01-05 22:24:38,3.5,,"",2023-01-06 01:50:41,3.4341666666666666,vdstaey,PLINE300,2158,,"","",VERIOS,,39320/36502
2023-01-05 22:29:02,3.75,,"",2023-01-06 02:07:47,3.6458333333333335,michal78,PLINE300,1929,,"","",SU8000,,39320/36502
2023-01-06 03:17:21,2.75,,"",2023-01-06 06:06:39,2.8216666666666668,konecn85,PLINE300,2171,,"","",VERIOS,,38199/01791
2023-01-06 03:34:15,2.5,,"",2023-01-06 06:07:44,2.5580555555555557,michal78,PLINE300,998,,"","",HELIOS1200_2,,39320/36502
2023-01-06 03:57:16,2,,"",2023-01-06 05:53:55,1.9441666666666666,gade18,PLINE300,1488,,"","",METRIOS,,39320/36502
2023-01-06 04:00:00,6,,FAB XSEM support,2023-01-06 10:00:00,,"",PLINE300,1921,6,caluwaer,"",SU8000,,42199/00160
2023-01-06 06:00:00,5.25,1,i,2023-01-06 11:09:47,4.260833333333333,beirnaer,PLINE300,1830,2,engelen,"",SEMVISION,,43001/43193
2023-01-06 06:25:49,3.25,,"",2023-01-06 09:48:05,3.371111111111111,decler36,PLINE300,1004,,"","",HELIOS1200_2,,39320/36502
2023-01-06 06:30:00,0,,AL229972,2023-01-06 09:30:00,,"",PLINE300,535,3,pittev,LP1;LP2;PM_C;PM_D,F_REX300X_2,,32102/01053
2023-01-06 06:30:00,0,,processing lot on hold,2023-01-06 10:00:00,,"",PLINE300,528,3.5,pittev,LP1;LP2;PM_A;PM_B,F_REX300X_1,,38199/37862
2023-01-06 06:37:16,3.5,2,i,2023-01-06 10:00:00,3.236388888888889,vrancken;iraci88,PLINE300,908,3,vrancken;iraci88,"",HELIOS1200,,37092/02172
2023-01-06 06:47:44,4.25,,"",2023-01-06 10:59:29,4.195833333333334,dutrow20,PLINE300,2162,,"","",VERIOS,,39320/36502
2023-01-06 07:00:00,1.5,,AL224412,2023-01-06 08:30:00,,"",PLINE300,1111,1.5,moelants,;,HITACHI4000,,98850/02081
2023-01-06 07:00:00,3,1,hf-o3-apm clean of bare si,2023-01-06 10:00:00,2.3858333333333333,drent34,PLINE300,234,3,drent34,LP2;MPC8,DNS_6,,31199/31811
2023-01-06 07:11:22,0.75,0,Scanner monitoring on Sub E0 & F,2023-01-06 08:00:00,0.40805555555555556,sterckxg,PLINE300,2521,0.5,aubert85,"",LithoCluster_3400,,31199/31811
2023-01-06 08:00:00,1,,SUBE0 measurement 5310 resist,2023-01-06 09:00:00,,"",PLINE300,2300,1,sterckxg,"",YS250,,31199/31811
2023-01-06 08:00:00,3,,SEM;sem,2023-01-06 11:00:00,,"",PLINE300,1853,3,dvriendt;beirnaer,"",SEMVISION,,32299/00013
2023-01-06 08:30:00,1.5,,Zeon,2023-01-06 10:00:00,,"",PLINE300,2090,1.5,akihid10,BOTL,TRDUOS,,31007/30121
2023-01-06 08:56:00,6.75,0,WG RR determination,2023-01-06 15:44:37,6.810277777777777,kenens78,PLINE300,1689,6,kenens78,LP1;LP2;CLN,REFLEXION_4,,98850/02021
2023-01-06 09:00:00,1,,ATLAS2 P36 processing,2023-01-06 10:00:00,,"",PLINE300,828,1,herman57,"",H6300_2,,31199/00653
2023-01-06 09:00:00,2,,i,2023-01-06 11:00:00,,"",PLINE300,761,2,raymae79,"",H6300,,38199/37862
2023-01-06 09:00:00,3.75,0,X-section SEM,2023-01-06 12:43:16,2.432777777777778,stokhof,PLINE200,1521,2,stokhof,"",NOVA200,,30990/02250
2023-01-06 09:00:00,7,,ws2,2023-01-06 16:00:00,,"",PLINE300,1964,7,koylan92,"",TECNAIF30,,42199/00160
2023-01-06 09:00:00,7.5,,pellicle,2023-01-06 16:30:00,,"",PLINE300,2291,7.5,bekaert,"",YS250,,31199/00979
2023-01-06 09:00:00,8,,Mechanical defect check,2023-01-06 17:00:00,,"",PLINE300,2262,8,chauha79,LP1;PM1,XP4_4,,30990/32063
2023-01-06 09:30:00,0,0,profile tuning,2023-01-06 15:30:00,0.23833333333333334,sugawa19,PLINE300,532,6,sugawa19,LP1;LP2;PM_C;PM_D;NOVA;CL1B;CL2B;CL3B;CL4B,F_REX300X_2,,31399/01183
2023-01-06 09:30:00,0.5,,MHM,2023-01-06 10:00:00,,"",PLINE300,1295,0.5,kampit73,"",KLA2925,,31199/01680
2023-01-06 09:30:00,0.5,0,Merck,2023-01-06 10:02:50,0.5408333333333334,hillen84,PLINE300,2520,0.5,kampit73,"",LithoCluster_3400,,31199/01680
2023-01-06 09:30:00,3,1,full wafer etch,2023-01-06 12:34:57,2.327777777777778,paolil45,PLINE300,2007,1.5,paolil45,LP1;PM6,TEL_TACTRAS3,,31199/01988
2023-01-06 09:59:16,4,,"",2023-01-06 13:59:42,4.0072222222222225,zeleni15,PLINE300,1006,,"","",HELIOS1200_2,,39320/36502
2023-01-06 10:00:00,0,,ZETA SAT KLA measurements,2023-01-06 18:00:00,,"",PLINE300,2323,8,tuncaa41,"",ZETA,,36003/02120
2023-01-06 10:00:00,0.5,,emar,2023-01-06 10:30:00,,"",PLINE300,2514,0.5,canga29,"",LithoCluster_2000,,31199/01617
2023-01-06 10:00:00,2,,D12-nominal 2ppf,2023-01-06 12:00:00,,"",PLINE300,388,2,canga29,PM,EP5,,31199/01391
2023-01-06 10:00:00,2,,INPRIA,2023-01-06 12:00:00,,"",PLINE300,2366,2,wouter51,"",TR3300,,31199/31247
2023-01-06 10:00:00,2,,Training,2023-01-06 12:00:00,,"",PLINE300,404,2,logana15,SN,EP5,,31199/01995
