Begin,Description,End,FACILITY,IIO_Res_id,Modules,Tool,User_id,WBS
2023-01-18 12:30:00,sem nil,2023-01-18 15:30:00,PLINE300,287,"",NOVA200_2,willegem,97401/01743
2023-01-18 13:30:00,sem,2023-01-18 15:30:00,PLINE200,1642,"",NOVA200,cochet,32299/00013
2023-01-18 14:00:00,i,2023-01-18 15:30:00,PLINE300,300,"",HELIOS1200_2,vrancken,37092/02172
2023-01-18 14:30:00,XRF,2023-01-18 15:30:00,PLINE300,652,"",2830ZT,mandal97,31499/01490
2023-01-18 15:00:00,Coupons,2023-01-18 15:30:00,PLINE300,2006,LP1;PM1,LAM_E6,renaud15,31299/01861
2023-01-18 09:00:00,BB703 and 305 coating on glass;BB703,2023-01-18 16:00:00,PLINE200,1849,"",TEMP_BONDER,ghosh40,98500/01852
2023-01-18 13:00:00,III-V,2023-01-18 16:00:00,PLINE200,1670,"",HRXRD,alcott43,32414/01368
2023-01-18 14:00:00,a,2023-01-18 16:00:00,PLINE300,1613,"",H6300,huang72,31199/01617
2023-01-18 15:00:00,Cu process set-up,2023-01-18 16:00:00,PLINE300,2493,LP4;PM_C;PM_D,F_REX300X_1,nomura57,31399/01183
2023-01-18 15:00:00,JSR Private,2023-01-18 16:00:00,PLINE200,1707,"",TELACT8_750,krishn87,31199/01513
2023-01-18 15:00:00,recipe creation,2023-01-18 16:00:00,PLINE300,830,"",KLA2925,moet12,32102/01048
2023-01-18 15:30:00,Al BE etch,2023-01-18 16:00:00,PLINE300,2088,LP1;PM5,LAM_E6,canvel12,98500/01936
2023-01-18 13:30:00,coat,2023-01-18 16:30:00,PLINE300,873,"",TR3300,kato15,31199/31074
2023-01-18 14:00:00,tem prep,2023-01-18 16:30:00,PLINE300,1163,"",HELIOS450,han27,42199/00160
2023-01-18 15:30:00,DSA,2023-01-18 16:30:00,PLINE300,2393,BOTL,TRDUOS,vanbel53,31199/00650
2023-01-18 15:30:00,Ir coupon experiment,2023-01-18 16:30:00,PLINE300,2075,LP1;PM6,LAM_E6_2,li99,38199/01715
2023-01-18 10:00:00,Inpria,2023-01-18 17:00:00,PLINE300,616,"",FTIR_2,castel93,31199/31247
2023-01-18 12:00:00,H2 HPA 450C 30 min.,2023-01-18 17:00:00,PLINE300,1937,LP1;LP2;PM1,GENI,rastog28,30990/32063
2023-01-18 14:00:00,Quantum CIPT,2023-01-18 17:00:00,PLINE300,364,"",MH300,talmel16,31499/02047
2023-01-18 15:00:00,APC,2023-01-18 17:00:00,PLINE300,1359,"",SC3400,kovale23,31199/01878
2023-01-18 15:00:00,APC,2023-01-18 17:00:00,PLINE300,1423,"",TR3400,kovale23,31199/01878
2023-01-18 15:00:00,DSA,2023-01-18 17:00:00,PLINE300,1203,"",H6300_2,verstr99,31199/00650
2023-01-18 15:00:00,sem,2023-01-18 17:00:00,PLINE300,915,"",SEMVISION,beirnaer,32299/00013
2023-01-18 16:00:00,DSA,2023-01-18 17:00:00,PLINE300,1967,LP1;SM1,DNS_4,verstr99,31199/00650
2023-01-18 16:00:00,IGZO project etch,2023-01-18 17:00:00,PLINE300,2320,LP4;PM6,LAM_E6,li17,38199/01284
2023-01-18 16:30:00,coat,2023-01-18 17:30:00,PLINE300,2380,BOTL;TOPL,TRDUOS,kato15,31199/31074
2023-01-18 14:00:00,DEVELOPMENT 350nm,2023-01-18 18:00:00,PLINE300,1911,LP1;PM1,EXTREME_2,pasqua16,31499/01951
2023-01-18 14:00:00,Inpria,2023-01-18 18:00:00,PLINE300,529,"",H5000_2,deschepp,31199/31247
2023-01-18 14:00:00,private,2023-01-18 18:00:00,PLINE300,517,"",TR2000,kato70,31199/02007
2023-01-18 14:00:00,TEM spec prep,2023-01-18 18:00:00,PLINE300,1107,"",HELIOS_G5,nalinm87,42199/00160
2023-01-18 15:30:00,First wafer efect investigation,2023-01-18 18:00:00,PLINE200,1860,LP1;LP2,ENDURA1,bermej14,39422/01221
2023-01-18 16:00:00,APC,2023-01-18 18:00:00,PLINE300,1593,"",H6300,das89,31199/02287
2023-01-18 16:00:00,MS6365 clean at 70C in CTL mode,2023-01-18 18:00:00,PLINE300,2109,LP1;MPC8,DNS_5,uluoku73,38199/01936
2023-01-18 16:30:00,XRF,2023-01-18 18:00:00,PLINE300,651,"",2830ZT,mandal97,31499/01284
2023-01-18 17:00:00,atr-ftir,2023-01-18 18:00:00,PLINE300,625,"",FTIR_2,hanifa45,44999/01882
2023-01-18 17:00:00,devinp,2023-01-18 18:00:00,PLINE300,686,"",PROVISION2E,janard53,38199/01907
2023-01-18 17:00:00,DSA,2023-01-18 18:00:00,PLINE300,507,"",SC1950,vanbel53,31199/00650
2023-01-18 17:00:00,DSA,2023-01-18 18:00:00,PLINE300,2276,BOTL;TOPL,TR1950,vanbel53,31199/00650
2023-01-18 17:00:00,private,2023-01-18 18:00:00,PLINE300,1287,"",SC3400,kato70,31199/02007
2023-01-18 17:00:00,private,2023-01-18 18:00:00,PLINE300,1398,"",TR3400,kato70,31199/02007
2023-01-18 17:00:00,Training,2023-01-18 18:00:00,PLINE300,223,"",NOVA200_2,cochet,32299/00013
2023-01-18 16:00:00,LTC,2023-01-18 18:30:00,PLINE200,1782,"",AP300,uruena10,32299/00013
2023-01-18 16:30:00,For operations (CTL AE234700),2023-01-18 18:30:00,PLINE300,2068,LP1;MPC13,DNS_9,devlie55,31499/01838
2023-01-18 08:30:00,He irradiation samples,2023-01-18 19:00:00,PLINE200,1835,"",EV11,nguyen73,38199/00534
2023-01-18 10:00:00,DEVINP;hold,2023-01-18 19:00:00,PLINE300,1010,"",HITACHI5000,debacker;alaertsw,31199/00653
2023-01-18 12:00:00,HfOX,2023-01-18 19:00:00,PLINE300,2176,LP2;LP3;PM3,XP4_2,rastog28,30990/32063
2023-01-18 14:00:00,ilime 20221205-143043-zaid49,2023-01-18 19:00:00,PLINE200,1787,"",EXPERT1,tielens,98601/01944
2023-01-18 15:00:00,Measurement,2023-01-18 19:00:00,PLINE300,2433,PM,EDR7100,loemba32,31199/01920
2023-01-18 17:00:00,mea,2023-01-18 19:00:00,PLINE300,1236,"",H6300_2,xiang38,31199/02273
2023-01-18 18:00:00,Dev,2023-01-18 19:00:00,PLINE300,700,"",TRPROAP,uruena10,32299/00013
2023-01-18 15:30:00,Etch,2023-01-18 19:30:00,PLINE300,1944,LP1;PM6,TEL_TACTRAS3,fukui39,98601/00962
2023-01-18 13:30:00,v;d,2023-01-18 20:00:00,PLINE300,748,"",GS1000,gupta76,31199/01638
2023-01-18 18:00:00,ADI,2023-01-18 20:00:00,PLINE300,1614,"",H6300,huang72,31199/01617
2023-01-18 18:00:00,exposure,2023-01-18 20:00:00,PLINE300,1300,"",SC3400,kato15,31199/31074
2023-01-18 18:00:00,exposure,2023-01-18 20:00:00,PLINE300,1412,"",TR3400,kato15,31199/31074
2023-01-18 19:30:00,coat,2023-01-18 20:00:00,PLINE300,869,"",TR3300,fukumu91,31199/01876
2023-01-18 16:00:00,New DFR material - RFPD,2023-01-18 21:00:00,PLINE200,1739,"",LAMINATOR_2,lefevr14,98300/14175
2023-01-18 19:00:00,coat,2023-01-18 21:00:00,PLINE300,521,"",TR2000,kato15,31199/31074
2023-01-18 19:00:00,develop,2023-01-18 21:00:00,PLINE300,371,"",NXWAFER,nong52,36003/01224
2023-01-18 14:00:00,processing AL127949,2023-01-18 21:30:00,PLINE300,2115,LP1;LP2;CL1B;CL2B;CL3B;CL4B;PM_C;PM_D,F_REX300X_2,pittev,38199/37834
2023-01-18 19:00:00,DEVINPs,2023-01-18 21:30:00,PLINE300,683,"",PROVISION2E,janard53,38199/02270
2023-01-18 19:30:00,lot,2023-01-18 21:30:00,PLINE200,1725,"",BONDER_200,han41,36671/01224
2023-01-18 17:00:00,200kV,2023-01-18 22:00:00,PLINE300,1132,"",TITAN,nalinm87,42199/00160
2023-01-18 17:30:00,DSA,2023-01-18 23:30:00,PLINE300,2394,BOTL,TRDUOS,verstr99;vanbel53,31199/00650
2023-01-18 18:00:00,Internal process development,2023-01-18 23:30:00,PLINE300,1931,LP1;PM1,XP4_4,chauha79,30990/32063
2023-01-18 22:30:00,test arount HRG clean;HOWS Wafer Stage Sensor clean,2023-01-19 00:00:00,PLINE300,1367,"",SC3400,aubert85;stopa,31199/31811
2023-01-18 23:00:00,HOWS Wafer Stage Sensor clean,2023-01-19 00:00:00,PLINE300,1420,"",TR3400,stopa,31199/31811
2023-01-18 20:00:00,APC,2023-01-19 02:00:00,PLINE300,1555,"",H6300,rincon,31199/01756
2023-01-19 00:00:00,test,2023-01-19 02:00:00,PLINE300,106,"",TR3300,vleerb85,31199/30079
2023-01-18 22:00:00,SC layer,2023-01-19 04:00:00,PLINE300,2107,LP1;LP2;PM2,REFLEXION_2,raymaek,32299/01936
2023-01-19 01:00:00,ADI,2023-01-19 05:00:00,PLINE300,1038,"",HITACHI5000,zaid49,31199/01918
2023-01-19 02:00:00,test,2023-01-19 05:00:00,PLINE300,154,"",H6300,furuka28,31199/01514
2023-01-18 15:00:00,development,2023-01-19 06:00:00,PLINE300,2037,LP1;LP2;CH2_MC;CH3;CHE;CHF,ENDURA_5,devul,31499/02251
2023-01-19 05:00:00,m;queue,2023-01-19 08:00:00,PLINE300,1491,"",H6300,dauend87,98601/00962
2023-01-19 06:00:00,i,2023-01-19 08:00:00,PLINE300,952,"",SEMVISION,engelen,43001/43193
2023-01-19 06:00:00,test,2023-01-19 08:00:00,PLINE300,2444,PM,EDR7100,vleerb85,31199/30079
2023-01-19 07:30:00,filter install,2023-01-19 08:00:00,PLINE300,885,"",TR3300,drent34,31199/31811
2023-01-18 22:00:00,h,2023-01-19 08:30:00,PLINE300,441,"",GS1000,kondo25,31199/01179
2023-01-19 08:00:00,Checking modules,2023-01-19 08:30:00,PLINE300,1438,"",TR3400,genjim61,31199/02273
2023-01-19 08:00:00,sec,2023-01-19 08:30:00,PLINE300,838,"",TR3300,nonaka89,31007/30076
2023-01-19 05:30:00,devinp,2023-01-19 09:00:00,PLINE300,1011,"",HITACHI5000,debacker,31199/00653
2023-01-19 06:30:00,svdu,2023-01-19 09:00:00,PLINE300,2413,BOTL,TRDUOS,vdbroecn,38199/01951
2023-01-19 08:00:00,AE227405/D23+24,2023-01-19 09:00:00,PLINE300,760,"",SCD100,rondas,32499/32513
2023-01-19 08:30:00,L/S exposure,2023-01-19 09:00:00,PLINE300,1283,"",SC3400,heo87,31199/01988
2023-01-19 07:00:00,ocap,2023-01-19 09:30:00,PLINE300,269,"",NX3DM,vbelle62,36003/01224
2023-01-19 09:00:00,sec,2023-01-19 09:30:00,PLINE300,1266,"",SC3400,nonaka89,31007/30076
2023-01-19 09:00:00,sec,2023-01-19 09:30:00,PLINE300,1376,"",TR3400,nonaka89,31007/30076
2023-01-19 06:00:00,pline,2023-01-19 10:00:00,PLINE300,741,"",SU8000,caluwaer,31699/00055
2023-01-19 07:30:00,i;For Sara,2023-01-19 10:00:00,PLINE300,736,"",HELIOS1200,brus,38199/37834
2023-01-19 08:00:00,mea,2023-01-19 10:00:00,PLINE300,1237,"",H6300_2,xiang38,31199/02273
2023-01-19 08:00:00,Measurement,2023-01-19 10:00:00,PLINE300,2434,PM,EDR7100,loemba32,31199/01920
2023-01-19 08:00:00,sem,2023-01-19 10:00:00,PLINE200,1819,"",NOVA200,lux,32008/00034
2023-01-19 08:00:00,sem,2023-01-19 10:00:00,PLINE300,916,"",SEMVISION,dvriendt,32299/00013
2023-01-19 08:00:00,test,2023-01-19 10:00:00,PLINE300,34,"",SC1000,dekeys25,31199/30079
2023-01-19 08:00:00,test,2023-01-19 10:00:00,PLINE300,85,"",TR1000,dekeys25,31199/30079
2023-01-19 08:30:00,test,2023-01-19 10:00:00,PLINE300,107,"",TR3300,dilien72,31199/30079
2023-01-19 09:00:00,DSA,2023-01-19 10:00:00,PLINE300,995,"",HITACHI5000,vanbel53,31199/00650
2023-01-19 09:00:00,Si wafer surface inspection,2023-01-19 10:00:00,PLINE300,347,"",SP5,knaepen,30990/02249
2023-01-19 09:30:00,Exposuse,2023-01-19 10:00:00,PLINE300,1284,"",SC3400,vdbroecn,31199/01988
2023-01-19 09:30:00,Exposuse,2023-01-19 10:00:00,PLINE300,1395,"",TR3400,vdbroecn,31199/01988
2023-01-19 09:30:00,hdowe,2023-01-19 10:00:00,PLINE300,2371,BOTL,TRDUOS,caron34,31199/31191
2023-01-19 09:30:00,sec,2023-01-19 10:00:00,PLINE300,297,"",ALERIS,nonaka89,31007/30076
2023-01-19 08:00:00,TOK bonding,2023-01-19 10:30:00,PLINE200,1816,"",BONDER_200,thomas82,44042/49500
2023-01-19 08:30:00,Measurement,2023-01-19 10:30:00,PLINE300,621,"",FTIR_2,dekost70,44042/49500
2023-01-19 09:00:00,LTC,2023-01-19 10:30:00,PLINE200,1783,"",AP300,uruena10,32299/00013
2023-01-19 09:00:00,rax,2023-01-19 10:30:00,PLINE300,818,"",KLA2925,kim69,31199/31147
2023-01-19 10:00:00,m,2023-01-19 10:30:00,PLINE300,2383,BOTL,TRDUOS,vdries51,31199/01413
2023-01-19 08:00:00,m,2023-01-19 11:00:00,PLINE300,1557,"",H6300,vdries51,31199/01413
2023-01-19 09:00:00,Xsem,2023-01-19 11:00:00,PLINE300,278,"",NOVA200_2,maes72,98300/14175
2023-01-19 09:30:00,IGZO HM etch,2023-01-19 11:00:00,PLINE300,2321,LP4;PM6,LAM_E6,li17,38199/01284
2023-01-19 10:00:00,0.5% HF etch test,2023-01-19 11:00:00,PLINE300,2183,LP2;SM2,DNS_4,rahmat49,30990/32063
2023-01-19 10:00:00,10 wafers Thickness measurement,2023-01-19 11:00:00,PLINE300,383,"",F5_SCD,patel41,30990/32063
2023-01-19 10:00:00,test,2023-01-19 11:00:00,PLINE300,52,"",SC3400,dekeys25,31199/30079
2023-01-19 10:00:00,test,2023-01-19 11:00:00,PLINE300,66,"",TR3400,dekeys25,31199/30079
2023-01-19 08:00:00,300kV,2023-01-19 11:30:00,PLINE300,1145,"",TECNAIF30,richardo,42199/00160
2023-01-19 08:00:00,P223476/2,2023-01-19 11:30:00,PLINE200,2249,PM3;PM4;RLL,LAM_POLY,vancauw,37299/01937
2023-01-19 09:30:00,Chamber Health test,2023-01-19 11:30:00,PLINE300,2136,LP1;PM3,LAM_E5,regniez,36004/01225
2023-01-19 10:00:00,Inpria,2023-01-19 11:30:00,PLINE300,856,"",TR3300,choudr12,31199/31247
2023-01-19 07:30:00,SEMPA pump swap - see oper disp,2023-01-19 12:00:00,PLINE300,1987,LP1;PM4;PM2;PM3,INTREPID_2,roekens,39992/36503
2023-01-19 10:00:00,Coating,2023-01-19 12:00:00,PLINE200,1713,"",TELACT8_750,naqvi66,31199/01988
2023-01-19 10:00:00,DSA,2023-01-19 12:00:00,PLINE300,1204,"",H6300_2,verstr99,31199/00650
2023-01-19 10:00:00,Lot on DEVINP,2023-01-19 12:00:00,PLINE300,963,"",SEMVISION,billin72,36003/01224
2023-01-19 10:00:00,Manual inspection,2023-01-19 12:00:00,PLINE300,2415,PM,EDR7100,davide98,32414/32513
2023-01-19 10:30:00,meting,2023-01-19 12:00:00,PLINE300,617,"",FTIR_2,haq59,31199/31247
2023-01-19 10:30:00,MHM,2023-01-19 12:00:00,PLINE300,2302,ATM;SM1,SEZ304_2,her70,31199/01680
2023-01-19 11:00:00,DSA,2023-01-19 12:00:00,PLINE300,605,"",H5000_2,kampit73,31199/01680
2023-01-19 11:00:00,sec,2023-01-19 12:00:00,PLINE300,298,"",ALERIS,nonaka89,31007/30076
2023-01-19 11:00:00,APC,2023-01-19 12:30:00,PLINE300,1581,"",H6300,bekaert,31199/01877
2023-01-19 11:00:00,Dev,2023-01-19 12:30:00,PLINE200,1637,"",NOVA200,hendri21,97406/01185
2023-01-19 10:00:00,devinp,2023-01-19 13:00:00,PLINE300,1012,"",HITACHI5000,debacker,31199/00653
2023-01-19 10:30:00,inspect;MEAS,2023-01-19 13:00:00,PLINE300,800,"",KLA2925,chowri97,31199/01988
2023-01-19 12:00:00,650C 60s,2023-01-19 13:00:00,PLINE300,1938,LP1;LP2;PM2;PM1,LEVITOR4300,rastog28,30990/32063
2023-01-19 12:00:00,Si,2023-01-19 13:00:00,PLINE300,324,"",SCD100,netsou48,30990/02249
2023-01-19 08:00:00,RI;BMMO exposure EQWI,2023-01-19 14:00:00,PLINE300,407,"",TR2000,vdbroecn;schaap,31199/31811
2023-01-19 10:00:00,200kV,2023-01-19 14:00:00,PLINE300,1133,"",TITAN,richardo,42199/00160
2023-01-19 10:00:00,tem prep,2023-01-19 14:00:00,PLINE300,1151,"",HELIOS460,drijboom,42199/00160
2023-01-19 11:00:00,BMMO exposure EQWI,2023-01-19 14:00:00,PLINE300,403,"",SC2000,schaap,31199/31811
2023-01-19 12:00:00,test,2023-01-19 14:00:00,PLINE300,11,"",H5000_2,dekeys25,31199/30079
2023-01-19 12:00:00,test,2023-01-19 14:00:00,PLINE300,162,"",H6300_2,furuka28,31199/01514
2023-01-19 12:30:00,AZ replacement,2023-01-19 14:00:00,PLINE300,201,"",NOVA200_2,eswara57,36056/36504
2023-01-19 12:30:00,Meas,2023-01-19 14:00:00,PLINE300,1540,"",H6300,verdui16,31199/02197
2023-01-19 12:30:00,PBi,2023-01-19 14:00:00,PLINE300,2223,LP2;PM6;PM3,LAM_E6,locoroto,98850/02081
2023-01-19 13:00:00,hdowe,2023-01-19 14:00:00,PLINE300,410,"",ALERIS,caron34,31199/31191
2023-01-19 13:00:00,Meas,2023-01-19 14:00:00,PLINE300,1064,"",HITACHI5000,mingar54,38199/02270
2023-01-19 09:30:00,Cleaning performance check,2023-01-19 14:30:00,PLINE300,2103,LP1;LP2;PM_C;PM_D;NOVA;CL1A;CL1B;CL2A;CL2B;CL3A;CL3B;CL4A;CL4B,F_REX300X_2,sugawa19,31399/01183
2023-01-19 10:30:00,spc,2023-01-19 14:30:00,PLINE300,381,"",2830ZT,kramac15,30990/32063
2023-01-19 13:30:00,R;SoD,2023-01-19 14:30:00,PLINE300,2411,BOTL,TRDUOS,hillen84,31199/01680
2023-01-19 11:00:00,AHM deposition,2023-01-19 15:00:00,PLINE300,1888,LP1;PM1,EXTREME_2,gullo50,37013/01883
2023-01-19 14:00:00,APC,2023-01-19 15:00:00,PLINE300,1354,"",SC3400,gupta76,31199/01876
2023-01-19 14:00:00,APC,2023-01-19 15:00:00,PLINE300,1475,"",TR3400,gupta76,31199/01876
2023-01-19 14:00:00,i,2023-01-19 15:00:00,PLINE300,953,"",SEMVISION,maes72,43001/43193
2023-01-19 14:30:00,test,2023-01-19 15:00:00,PLINE300,2372,BOTL,TRDUOS,caron34,31199/31191
2023-01-19 09:00:00,h,2023-01-19 15:30:00,PLINE300,442,"",GS1000,kondo25,31199/01179
2023-01-19 14:00:00,test,2023-01-19 15:30:00,PLINE300,224,"",NOVA200_2,cochet,32299/00013
2023-01-19 09:30:00,For Alginment issue lot process,2023-01-19 16:00:00,PLINE200,1852,"",300MM_DICER,hiro13,32299/02016
2023-01-19 10:00:00,tem sample prep,2023-01-19 16:00:00,PLINE300,1164,"",HELIOS450,agati92,42199/00160
2023-01-19 14:00:00,ADI,2023-01-19 16:00:00,PLINE300,1039,"",HITACHI5000,zaid49,31199/01918
2023-01-19 14:00:00,anneal 9 wafers,2023-01-19 16:00:00,PLINE300,2169,LP2;PM1,LEVITOR4300,houben21,30990/02249
2023-01-19 14:00:00,Inpria,2023-01-19 16:00:00,PLINE300,499,"",SC1000,wouter51,31199/01706
2023-01-19 14:00:00,Inpria,2023-01-19 16:00:00,PLINE300,513,"",TR1000,wouter51,31199/01706
2023-01-19 14:00:00,PD,2023-01-19 16:00:00,PLINE300,1570,"",H6300,ramane56,31199/02273
2023-01-19 14:00:00,rax,2023-01-19 16:00:00,PLINE300,560,"",SC1950,kim69,31199/31147
2023-01-19 14:00:00,rax,2023-01-19 16:00:00,PLINE300,2289,BOTL,TR1950,kim69,31199/31147
2023-01-19 14:30:00,SoD,2023-01-19 16:00:00,PLINE300,567,"",TR2000,hillen84,31199/01680
2023-01-19 15:00:00,lam,2023-01-19 16:00:00,PLINE300,1308,"",SC3400,huang72,31199/01617
2023-01-19 15:00:00,lam,2023-01-19 16:00:00,PLINE300,1462,"",TR3400,huang72,31199/01617
2023-01-19 15:00:00,test,2023-01-19 16:00:00,PLINE300,411,"",ALERIS,caron34,31199/31191
2023-01-19 14:00:00,MHM,2023-01-19 16:30:00,PLINE300,548,"",SU8000,kampit73,31199/01680
2023-01-19 10:00:00,III-V,2023-01-19 17:00:00,PLINE300,1893,LP1;PM3,AIXTRON,alcott43,32414/01368
2023-01-19 11:00:00,Carbon startup,2023-01-19 17:00:00,PLINE300,1899,LP1;LP2;CH3;CHE,ENDURA_3,witterst,31499/00696
2023-01-19 12:00:00,PMC,2023-01-19 17:00:00,PLINE200,1658,"",BLUE_M_BCB,cuypers,31012/01084
2023-01-19 13:00:00,inspection,2023-01-19 17:00:00,PLINE300,2458,PM,EDR7100,johnsu91;peters25,31199/02273
2023-01-19 13:00:00,Light Training;jdp,2023-01-19 17:00:00,PLINE300,791,"",KLA2925,peters25;nafus,31199/02273
2023-01-19 14:00:00,Bonding TOK to glass,2023-01-19 17:00:00,PLINE200,1721,"",BONDER_200,wysock13,97401/00942
2023-01-19 14:00:00,DEMO SPC,2023-01-19 17:00:00,PLINE300,2353,LP3,XP4_2,homkar65,30990/32063
2023-01-19 14:00:00,Meas,2023-01-19 17:00:00,PLINE300,1220,"",H6300_2,kovale23,31199/01873
2023-01-19 14:30:00,T/M tuning on DCM3,2023-01-19 17:00:00,PLINE300,2153,LP1;LP2;DCM3;LP4;LP3,XP8,kimura50,39423/01224
2023-01-19 16:00:00,o,2023-01-19 17:00:00,PLINE300,1602,"",H6300,raymae79,98601/01062
2023-01-19 16:30:00,Develope,2023-01-19 17:00:00,PLINE300,2374,BOTL,TRDUOS,naqvi66,31199/01988
2023-01-19 16:30:00,Scanner tests,2023-01-19 17:30:00,PLINE300,1368,"",SC3400,aubert85,31199/31811
2023-01-19 08:00:00,Measurement,2023-01-19 18:00:00,PLINE200,1685,"",HRXRD,rohde60,32399/32869
2023-01-19 11:00:00,Vessel installation,2023-01-19 18:00:00,PLINE300,1932,LP1;PM1,XP4_4,chauha79,30990/32063
2023-01-19 14:00:00,Etch,2023-01-19 18:00:00,PLINE300,1945,LP1;PM6,TEL_TACTRAS3,fukui39,98601/00962
2023-01-19 14:00:00,tem prep,2023-01-19 18:00:00,PLINE300,1108,"",HELIOS_G5,han27,42199/00160
2023-01-19 15:00:00,sem;FIB,2023-01-19 18:00:00,PLINE300,917,"",SEMVISION,beirnaer;cochet,32299/00013
2023-01-19 15:30:00,Lam Process,2023-01-19 18:00:00,PLINE300,1882,LP1;LP2;PM3,EXCEL_2,huang72,31199/01617
2023-01-19 16:00:00,ADI,2023-01-19 18:00:00,PLINE300,1082,"",HITACHI5000,zaid49,31199/01617
2023-01-19 17:00:00,DSA,2023-01-19 18:00:00,PLINE300,1968,LP1;SM1,DNS_4,vanbel53,31199/00650
2023-01-19 17:00:00,rax,2023-01-19 18:00:00,PLINE300,577,"",ALERIS,kim69,31199/31147
2023-01-19 17:30:00,Lam Process,2023-01-19 18:00:00,PLINE300,1875,LP1;LP2;PM_L1;PM_L2,DVPRIME_1,huang72,31199/01617
2023-01-19 17:00:00,process Aether lot,2023-01-19 18:30:00,PLINE300,2359,LP3;PM2,LAM_E5_2,huang72,31199/01617
2023-01-19 18:00:00,i,2023-01-19 18:30:00,PLINE300,976,"",SEMVISION,redants,97401/01775
2023-01-19 09:00:00,Ru contam test,2023-01-19 19:00:00,PLINE200,2241,LP2;PM1,DOM_BEOL_CU,locoroto,44999/01997
2023-01-19 09:00:00,test on PM1,2023-01-19 19:00:00,PLINE300,2060,LP1;PM1,VERSALIS,belov93,32099/01506
2023-01-19 17:00:00,dfdf,2023-01-19 19:00:00,PLINE300,1259,"",H6300_2,haider15,31199/01617
2023-01-19 17:00:00,DSA,2023-01-19 19:00:00,PLINE300,2427,PM,EDR7100,vanbel53,31199/00650
2023-01-19 16:00:00,DEVINPs,2023-01-19 19:30:00,PLINE200,1793,"",KLA2351,janard53,32299/31838
2023-01-19 16:00:00,making samples;checking modules,2023-01-19 19:30:00,PLINE300,1439,"",TR3400,genjim61,31199/02273
2023-01-19 17:30:00,making samples,2023-01-19 19:30:00,PLINE300,1334,"",SC3400,genjim61,31199/02273
2023-01-19 18:00:00,perovskite SEM,2023-01-19 19:30:00,PLINE300,279,"",NOVA200_2,song85,97401/01870
2023-01-19 17:00:00,WP3,2023-01-19 20:00:00,PLINE300,455,"",GS1000,vdheuvel,31199/01886
2023-01-19 18:00:00,DSA,2023-01-19 20:00:00,PLINE300,2395,BOTL,TRDUOS,vanbel53,31199/00650
2023-01-19 18:00:00,New recipes aSi 300C,2023-01-19 20:00:00,PLINE200,2245,LP2;CHC,DCVD_CF,leyssens,39424/01221
2023-01-19 18:30:00,i,2023-01-19 20:00:00,PLINE300,954,"",SEMVISION,redants,43001/43193
2023-01-19 18:30:00,SION screening,2023-01-19 20:00:00,PLINE200,2243,LP2;CHD,AMAT_MEK,leyssens,98300/01969
2023-01-19 19:00:00,rax,2023-01-19 20:00:00,PLINE300,578,"",ALERIS,kim69,31199/31147
2023-01-19 19:30:00,TEL,2023-01-19 20:30:00,PLINE300,1278,"",SC3400,genjim61,98601/00962
2023-01-19 19:30:00,TEL,2023-01-19 20:30:00,PLINE300,1389,"",TR3400,genjim61,98601/00962
2023-01-19 18:00:00,Meas,2023-01-19 21:00:00,PLINE300,539,"",H5000_2,kato15,31199/30117
2023-01-19 16:00:00,200kV;tem 200kv,2023-01-19 22:00:00,PLINE300,1134,"",TITAN,nalinm87;han27,42199/00160
2023-01-19 17:00:00,Meas,2023-01-19 22:00:00,PLINE300,1545,"",H6300,kato15,31199/31074
2023-01-19 19:30:00,cross section,2023-01-19 22:00:00,PLINE300,1165,"",HELIOS450,carola29,42199/00160
2023-01-19 10:00:00,IGZO development,2023-01-19 23:00:00,PLINE300,1995,LP1;CH4_MC;CHE,ENDURA_5,dekkers,31499/01284
2023-01-19 12:30:00,measure,2023-01-20 00:00:00,PLINE300,593,"",YS375,aubert85,31199/01787
2023-01-19 21:00:00,Meas,2023-01-20 00:00:00,PLINE300,542,"",H5000_2,kato15,31199/31074
2023-01-19 22:00:00,PD,2023-01-20 03:00:00,PLINE300,1571,"",H6300,ramane56,31199/02273
2023-01-20 02:00:00,Low-n expo,2023-01-20 03:00:00,PLINE300,1355,"",SC3400,veenae54,31199/01876
2023-01-20 02:00:00,Low-n expo,2023-01-20 03:00:00,PLINE300,1476,"",TR3400,veenae54,31199/01876
2023-01-19 22:00:00,Mo cmp,2023-01-20 06:00:00,PLINE300,2235,LP2;PM2;PM3,REFLEXION_2,raymaek,31399/00039
2023-01-20 03:00:00,post expo CD check,2023-01-20 06:00:00,PLINE300,1492,"",H6300,dauend87,98601/00962
2023-01-20 06:00:00,DFR,2023-01-20 07:00:00,PLINE200,1774,"",AP300,eswara57,37004/37141
2023-01-20 06:00:00,DSA,2023-01-20 08:00:00,PLINE300,1532,"",H6300,vanbel53,31199/00650
2023-01-20 06:00:00,i,2023-01-20 08:00:00,PLINE300,955,"",SEMVISION,engelen,43001/43193
2023-01-20 07:30:00,Scanner monitoring on Sub E0 & F,2023-01-20 08:00:00,PLINE300,1369,"",SC3400,aubert85,31199/31811
2023-01-20 07:30:00,Scanner monitoring on Sub E0 & F,2023-01-20 08:00:00,PLINE300,1421,"",TR3400,aubert85,31199/31811
2023-01-20 07:00:00,P224622,2023-01-20 08:30:00,PLINE200,1766,"",CS4800,moelants,37004/01376
