,Begin,Cluster,Description,End,Fab300_Duration,Fab300_User_id,FACILITY,IIO_Duration,IIO_User_id,Modules,Tool,WBS,LithoCluster,Scanners.id,TR_Cluster
244,2022-11-02 15:00:00,,MHM,2022-11-02 15:30:00,,,PLINE300,0.5,kampit73,LP1;PM1,LAM_E5_2,31199/01680,,,
245,2022-11-02 15:00:00,,pline use,2022-11-03 00:00:00,,,PLINE300,9.0,roekens,,JVX7300M,36003/36503,,,
246,2022-11-02 15:18:25,,,2022-11-02 16:52:41,1.5711111111111111,agiann70,PLINE300,,,,ENDURA_5,31299/01284,,,
247,2022-11-02 15:30:00,0.0,SAW BSPDN2,2022-11-02 16:30:00,0.32,monter30,PLINE300,1.0,monter30,LP2;PM4,LAM_E5,32299/00588,,,
248,2022-11-02 16:00:00,,AP3 work,2022-11-03 08:00:00,,,PLINE300,16.0,fukumu91,,H6300,31199/02008,,,
251,2022-11-02 16:00:00,,LS measurement,2022-11-03 00:00:00,,,PLINE300,8.0,dauend87,,H6300,31199/02273,,,
252,2022-11-02 16:00:00,,MAZO process devlop,2022-11-02 22:30:00,,,PLINE300,6.5,thukka30,LP2;PM1,XP4_4,30990/32063,,,
253,2022-11-02 16:00:00,,measurement,2022-11-02 17:00:00,,,PLINE200,1.0,tricas85,,SP1_DLS,30990/32063,,,
254,2022-11-02 16:00:00,,proc dev,2022-11-02 19:00:00,,,PLINE300,3.0,ramane56,,H6300_2,31199/02273,,,
255,2022-11-02 16:00:00,,spc check,2022-11-02 16:30:00,,,PLINE300,0.5,jagalu79,,2830ZT,30990/32063,,,
256,2022-11-02 16:30:00,,DSA,2022-11-02 18:00:00,,,PLINE300,1.5,kampit73,BOTL,TRDUOS,31199/01680,,,
257,2022-11-02 16:30:00,,use,2022-11-02 17:00:00,,,PLINE300,0.5,ledain47,LP2;PM4,LAM_E5,98601/01062,,,
258,2022-11-02 16:30:00,1.0,Devinps,2022-11-02 22:00:00,5.163611111111111,gompou79,PLINE300,4.5,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503,,,
261,2022-11-02 17:00:00,,Coupon Test CRAS;Coupon Etch CRAS,2022-11-02 18:30:00,,,PLINE300,1.5,choudh58,LP2,LAM_E6,98850/02081,,,
262,2022-11-02 17:00:00,,cross section,2022-11-02 21:00:00,,,PLINE300,4.0,carola29,,TITAN,42199/00160,,,
263,2022-11-02 17:00:00,0.0,Coupon Etch CRAS;Coupon Test CRAS,2022-11-02 18:30:00,0.4144444444444444,choudh58,PLINE300,1.5,choudh58,PM6;PM3,LAM_E6,98850/02081,,,
264,2022-11-02 17:27:07,,,2022-11-02 20:10:20,2.7202777777777776,verhoevj,PLINE300,,,,SEMVISION,36003/36503,,,
266,2022-11-02 18:00:00,,meas,2022-11-02 19:00:00,,,PLINE300,1.0,popesc83,,H5000_2,31199/01897,,,
267,2022-11-02 18:00:00,,Wafer process RF check,2022-11-02 21:30:00,,,PLINE300,3.5,fukui39,LP2;LP3;PM6,TEL_TACTRAS3,31199/02273,,,
268,2022-11-02 18:00:00,,WS2 CVD,2022-11-03 14:00:00,,,PLINE300,20.0,groven85,,EPSILON3200,31499/00880,,,
271,2022-11-02 19:00:00,,Az12xt,2022-11-02 21:00:00,,,PLINE200,2.0,eswara57,,ASM200,98300/01158,,,
273,2022-11-02 19:00:00,,devinp,2022-11-02 20:00:00,,,PLINE300,1.0,vbelle62,,NXWAFER,36003/01224,,,
276,2022-11-02 20:10:47,,,2022-11-02 21:39:51,1.4844444444444445,verhoevj,PLINE300,,,,HELIOS1200,36003/36503,,,
277,2022-11-02 20:30:00,,APC,2022-11-02 22:30:00,,,PLINE300,2.0,hasan30,SN,EP5,31199/01391,,,
279,2022-11-02 22:00:44,,,2022-11-03 01:42:05,3.6891666666666665,vrebos45,PLINE300,,,,VERIOS,39320/36502,,,
280,2022-11-02 22:05:19,,,2022-11-03 01:42:51,3.625555555555556,derudd92,PLINE300,,,,HELIOS1200,39320/36502,,,
281,2022-11-02 22:05:55,,,2022-11-03 01:24:38,3.3119444444444444,konecn85,PLINE300,,,,SU8000,98300/01535,,,
286,2022-11-03 01:00:00,,tem analyses,2022-11-03 06:00:00,,,PLINE300,5.0,agati92,,TITAN,42199/00160,,,
287,2022-11-03 02:26:11,,,2022-11-03 06:00:48,3.5769444444444445,konecn85,PLINE300,,,,SEMVISION,98300/14175,,,
288,2022-11-03 02:36:06,,,2022-11-03 05:57:09,3.3508333333333336,vrebos45,PLINE300,,,,HELIOS1200,39320/36502,,,
290,2022-11-03 03:17:58,,,2022-11-03 06:01:17,2.7219444444444445,konecn85,PLINE300,,,,HELIOS1200_2,38199/01792,,,
291,2022-11-03 03:19:05,,,2022-11-03 05:48:16,2.486388888888889,derudd92,PLINE300,,,,VERIOS,39320/36502,,,
292,2022-11-03 06:00:00,,hybrid bonding CMP,2022-11-03 17:30:00,,,PLINE300,11.5,dewild34,LP1;LP2;CL1B;CL3B;LP3;LP4;PM_C;PM_D;CL2B,F_REX300X_1,31399/31519,,,
293,2022-11-03 06:00:00,0.0,Insp,2022-11-03 08:00:00,1.5805555555555555,redants,PLINE300,2.0,redants,,SEMVISION,43013/97275,,,
294,2022-11-03 06:21:53,,,2022-11-03 09:46:56,3.4175,sainch77,PLINE300,,,,HELIOS1200_2,39320/36502,,,
295,2022-11-03 06:30:00,0.0,x-sem,2022-11-03 09:00:00,1.7252777777777777,vdbroecn,PLINE300,2.5,vdbroecn,,SU8000,31199/31191,,,
296,2022-11-03 06:46:06,,,2022-11-03 09:56:35,3.174722222222222,gade18,PLINE300,,,,METRIOS,39320/36502,,,
297,2022-11-03 07:58:15,0.0,Inspection,2022-11-03 10:00:00,1.8730555555555557,beirnaer,PLINE300,2.0,stiersj,,HELIOS1200,38199/01490,,,
298,2022-11-03 08:00:00,,meas,2022-11-03 09:00:00,,,PLINE300,1.0,popesc83,,H6300_2,31199/01897,,,
299,2022-11-03 08:00:00,,recipe tuning,2022-11-03 10:00:00,,,PLINE300,2.0,dauend87,,H6300,98600/00962,,,
300,2022-11-03 08:00:00,,training,2022-11-03 18:00:00,,,PLINE300,10.0,koryto87,,HELIOS_G5,42199/00160,,,
307,2022-11-03 08:30:00,0.0,400C AHM on SiO2,2022-11-03 13:33:17,3.0919444444444446,talmel16,PLINE300,3.5,pasqua16,LP1;PM1,EXTREME_2,31499/01951,,,
309,2022-11-03 08:45:49,,,2022-11-03 09:34:17,0.8077777777777778,walika29,PLINE300,,,,NOVA200_2,39320/36502,,,
310,2022-11-03 09:00:00,,Al2O3 on WS2,2022-11-03 17:00:00,,,PLINE300,8.0,lin98,LP1;LP2;PM4,POLYGON8300,31499/00881,,,
311,2022-11-03 09:00:00,,ALD AlOx + ALD HfOx,2022-11-03 14:00:00,,,PLINE300,5.0,cochet,,SAVANNAH,31199/01765,,,
312,2022-11-03 09:00:00,,coat,2022-11-03 10:00:00,,,PLINE300,1.0,mingar54,,TRPROAP,32099/01821,,,
313,2022-11-03 09:00:00,,DSA,2022-11-03 11:00:00,,,PLINE300,2.0,verstr99,,H6300_2,31199/00650,,,
314,2022-11-03 09:00:00,,DSA,2022-11-03 13:30:00,,,PLINE300,4.5,vanbel53,BOTL,TRDUOS,31199/00650,,,
315,2022-11-03 09:00:00,,TSV TEOS oxide CMP P1 only,2022-11-03 17:30:00,,,PLINE300,8.5,ceulem72,LP1;LP2;H1;H2;H3;H4;PM2;PM3;PM1,REFLEXION_2,32099/01821,,,
316,2022-11-03 09:00:00,0.0,Laser delam of PI from Glass,2022-11-03 11:00:00,0.9436111111111112,segers56,PLINE200,2.0,segers56,,LASERDEBOND,97401/14983,,,
317,2022-11-03 09:00:00,1.0,coupon samples for Donggyu Kim,2022-11-03 17:39:53,8.49638888888889,kim19,PLINE300,8.0,ripj,,METRIXL,32005/01299,,,
318,2022-11-03 09:30:00,,scrjdp,2022-11-03 17:00:00,,,PLINE300,7.5,vanderey,,GS1000,31199/31191,,,
319,2022-11-03 09:59:25,,,2022-11-03 14:04:20,4.081944444444445,michal78,PLINE300,,,,HELIOS1200,39320/36502,,,
320,2022-11-03 10:00:00,,atr-ftir,2022-11-03 13:00:00,,,PLINE300,3.0,vos,,FTIR_2,44999/01997,,,
321,2022-11-03 10:00:00,,exp FEM,2022-11-03 11:30:00,,,PLINE200,1.5,mingar54,,AP300,32099/01821,,,
322,2022-11-03 10:00:00,,FIB,2022-11-03 14:00:00,,,PLINE300,4.0,impagn97,,HELIOS450,42199/00160,,,
323,2022-11-03 10:00:00,,m,2022-11-03 11:00:00,,,PLINE300,1.0,vdries51,,H6300,31199/01413,,,
324,2022-11-03 10:00:00,,Manual inspection,2022-11-03 12:00:00,,,PLINE300,2.0,davide98,PM,EDR7100,32414/32513,,,
325,2022-11-03 10:00:00,,MAZO develop,2022-11-03 19:00:00,,,PLINE300,9.0,thukka30,LP1;PM1,XP4_4,30990/32063,,,
326,2022-11-03 10:00:00,,optopix,2022-11-03 13:00:00,,,PLINE200,3.0,visker16,,FUSIONBONDER,36671/36503,,,
327,2022-11-03 10:00:00,,Process window testing,2022-11-03 13:00:00,,,PLINE300,3.0,kenens78,LP1;LP2;CLN,REFLEXION_4,98850/02081,,,
328,2022-11-03 10:00:00,,TCB 200C 30sec,2022-11-03 14:00:00,,,PLINE200,4.0,kang10,,FC150,32299/01084,,,
331,2022-11-03 10:00:00,0.0,etching,2022-11-03 12:00:00,0.71,ghorba81,PLINE300,2.0,ghorba81,LP1;PM3,LAM_E6_2,31299/02062,,,
332,2022-11-03 10:34:05,,,2022-11-03 12:42:12,2.1352777777777776,gade18,PLINE300,,,,HELIOS1200_2,39320/36502,,,
333,2022-11-03 10:43:00,0.0,MAZO devel,2022-11-03 13:00:00,2.1166666666666667,thukka30,PLINE300,2.0,thukka30,,2830ZT,30990/32063,,,
334,2022-11-03 11:00:00,,/,2022-11-03 12:00:00,,,PLINE300,1.0,vandeney,,H5000_2,31199/00653,,,
335,2022-11-03 11:00:00,,d;test,2022-11-03 13:00:00,,,PLINE300,2.0,furuka28,,H6300_2,31199/01513,,,
336,2022-11-03 11:00:00,,dev,2022-11-03 12:30:00,,,PLINE300,1.5,mingar54,,TRPROAP,32099/01821,,,
338,2022-11-03 11:00:00,,lot on hold measurement,2022-11-03 13:00:00,,,PLINE300,2.0,herman57,,ARCHER700,38199/01907,,,
339,2022-11-03 11:00:00,,recipe tune,2022-11-03 14:00:00,,,PLINE300,3.0,dauend87,,H6300,98600/00962,,,
340,2022-11-03 11:00:00,,test,2022-11-03 12:30:00,,,PLINE300,1.5,caron34,TOPL,TRDUOS,31199/31191,,,
343,2022-11-03 11:00:00,0.0,Bonding glass/TOK to glass/ PI,2022-11-03 17:00:00,4.5975,wysock13,PLINE200,6.0,wysock13,,BONDER_200,97401/00942,,,
344,2022-11-03 11:00:00,0.0,dev,2022-11-03 13:06:33,1.8966666666666667,hendri21,PLINE200,1.5,hendri21,,NOVA200,97406/01185,,,
345,2022-11-03 11:00:00,0.0,test,2022-11-03 13:00:00,1.6769444444444443,vanpuym,PLINE200,2.0,noda11,,ACT12_MTM,31012/01649,,,
346,2022-11-03 11:20:50,,,2022-11-03 13:41:32,2.345,sainch77,PLINE300,,,,VERIOS,39320/36502,,,
347,2022-11-03 11:30:00,,d,2022-11-03 12:30:00,,,PLINE300,1.0,gupta76,,KLA2925,31199/01321,,,
348,2022-11-03 12:00:00,,blanket wafers,2022-11-03 13:00:00,,,PLINE300,1.0,knaepen,,SP5,30990/32063,,,
349,2022-11-03 12:00:00,,BSCORD2 Prd,2022-11-03 12:30:00,,,PLINE300,0.5,dubey63,ATM;SM1;SM2;SM3,SEZ304_2,30990/02250,,,
350,2022-11-03 12:00:00,,measurement,2022-11-03 12:30:00,,,PLINE200,0.5,tricas85,,SP1_DLS,30990/32063,,,
352,2022-11-03 12:00:00,,Si(111),2022-11-03 14:30:00,,,PLINE300,2.5,khazak83,,JVX7300M,30990/01658,,,
353,2022-11-03 12:00:00,,test,2022-11-03 14:00:00,,,PLINE300,2.0,dilien72,,H5000_2,31199/30079,,,
354,2022-11-03 12:00:00,3.0,thick SiN,2022-11-03 13:06:30,0.7219444444444445,marian80,PLINE300,1.0,marian80,,SCD100,30990/32063,,,
355,2022-11-03 13:00:00,,measure,2022-11-03 15:00:00,,,PLINE300,2.0,wang24,,HITACHI9380,31199/01889,,,
357,2022-11-03 13:00:00,,Recipe setting-testing,2022-11-03 17:00:00,,,PLINE300,4.0,tuncaa41,,ZETA,36003/02120,,,
358,2022-11-03 13:00:00,,SiN CLC test,2022-11-03 17:00:00,,,PLINE300,4.0,sugawa19,LP1;LP2;NOVA;CL1A;CL2A;CL3A;CL4A;PM_B,F_REX300X_2,31399/01183,,,
359,2022-11-03 13:00:00,,test,2022-11-03 17:00:00,,,PLINE300,4.0,caron34,,YS250,31199/31191,,,
360,2022-11-03 13:00:00,,test;recipe,2022-11-03 17:00:00,,,PLINE300,4.0,dilien72;schollw,PM,EDR7100,31199/30079,,,
362,2022-11-03 13:00:00,,use,2022-11-03 14:00:00,,,PLINE300,1.0,zidan45,,H6300_2,31199/00653,,,
363,2022-11-03 13:00:00,0.0,inspect,2022-11-03 15:00:00,1.361388888888889,chowri97,PLINE300,2.0,chowri97,,KLA2925,31199/01988,,,
364,2022-11-03 13:00:00,0.0,sem,2022-11-03 14:00:31,0.7483333333333333,lux,PLINE300,1.0,lux,,NOVA200_2,98500/01852,,,
365,2022-11-03 13:30:00,,D_use;R,2022-11-03 15:30:00,,,PLINE300,2.0,her70;kim94,BOTL,TRDUOS,31199/01680,,,
366,2022-11-03 13:30:00,,Devinps,2022-11-03 18:30:00,,,PLINE300,5.0,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503,,,
367,2022-11-03 13:30:00,,IGZO,2022-11-03 14:30:00,,,PLINE300,1.0,agiann70,,2830ZT,31299/01284,,,
368,2022-11-03 14:00:00,,APM etch,2022-11-03 16:00:00,,,PLINE300,2.0,homkar65,LP2;SM2,DNS_4,30990/32063,,,
371,2022-11-03 14:00:00,,hitachi,2022-11-03 16:00:00,,,PLINE300,2.0,wei34,,H6300,31199/01179,,,
372,2022-11-03 14:00:00,,Insp,2022-11-03 15:00:00,,,PLINE300,1.0,dusar,,SEMVISION,43013/97275,,,
373,2022-11-03 14:00:00,,MAZO with H2O process and recipe,2022-11-03 15:00:00,,,PLINE300,1.0,pavel13,,F5_SCD,31499/01284,,,
374,2022-11-03 14:00:00,,MHM,2022-11-03 16:00:00,,,PLINE300,2.0,kampit73,,SU8000,31199/01680,,,
375,2022-11-03 14:00:00,,SAW Demo disco,2022-11-03 14:30:00,,,PLINE300,0.5,naser16,,GEMINI,31399/02288,,,
376,2022-11-03 14:00:00,,xsem and top down,2022-11-03 15:30:00,,,PLINE300,1.5,croes30,,NOVA200_2,97401/01775,,,
377,2022-11-03 14:10:31,,,2022-11-03 18:10:29,3.999444444444445,martin29,PLINE300,,,,METRIOS,42199/00160,,,
378,2022-11-03 14:14:06,,,2022-11-03 14:55:32,0.6905555555555556,sterke41,PLINE300,,,,HELIOS1200_2,39320/36502,,,
379,2022-11-03 14:16:18,,,2022-11-03 16:38:15,2.365833333333333,subedi56,PLINE300,,,,HELIOS1200,39320/36502,,,
380,2022-11-03 14:18:13,0.0,test spc,2022-11-03 15:00:00,0.2572222222222222,pena,PLINE300,0.5,pena,,JVX7300M,98600/01847,,,
381,2022-11-03 14:34:11,,,2022-11-03 17:03:37,2.4905555555555554,gomezg80,PLINE300,,,,PRODUCER,39424/01222,,,
382,2022-11-03 15:00:00,,Az12xt,2022-11-03 16:30:00,,,PLINE200,1.5,eswara57,,ASM200,98300/01158,,,
383,2022-11-03 15:00:00,,DFR,2022-11-03 16:30:00,,,PLINE200,1.5,eswara57,,AP300,98300/01535,,,
384,2022-11-03 15:00:00,,H2/N2 Anneal,2022-11-03 22:00:00,,,PLINE300,7.0,homkar65,LP1;PM1,GENI,30990/32063,,,
385,2022-11-03 15:00:00,,loten in q,2022-11-04 00:00:00,,,PLINE300,9.0,roekens,,JVX7300M,36003/36502,,,
386,2022-11-03 15:00:00,,MAZO with H2O process and recipe,2022-11-03 16:00:00,,,PLINE300,1.0,pavel13,,2830ZT,31499/01284,,,
387,2022-11-03 15:00:00,,PWEC3,2022-11-03 18:00:00,,,PLINE300,3.0,sah32,,KLA2925,31199/01920,,,
388,2022-11-03 15:00:00,0.0,pocket wafer test,2022-11-03 18:00:00,1.875555555555556,lai86,PLINE300,3.0,lai86,LP4;SM2_3;SM2_4,CELLESTA,39422/01221,,,
389,2022-11-03 15:00:00,1.0,devinp,2022-11-03 21:39:36,4.2825,vbelle62,PLINE300,6.5,vbelle62,,NX3DM,36003/01224,,,
390,2022-11-03 15:30:00,,m,2022-11-03 16:00:00,,,PLINE300,0.5,gupta76,LP1;SCR4_4,TEL_NS300,31199/01321,,,
391,2022-11-03 15:30:00,,Process development,2022-11-03 16:30:00,,,PLINE300,1.0,rupp93,,NOVA200_2,97406/01934,,,
392,2022-11-03 15:30:00,,Testing for escalation,2022-11-03 18:30:00,,,PLINE300,3.0,gomezg80,LP1;LP2;CHC,PRODUCER,39424/01223,,,
393,2022-11-03 15:30:00,0.0,Coupons,2022-11-03 17:00:00,0.4772222222222222,renaud15,PLINE300,1.5,renaud15,LP1;PM6,TEL_TACTRAS2,31299/01861,,,
394,2022-11-03 15:58:31,0.0,training,2022-11-03 17:04:35,1.1011111111111112,monter30,PLINE300,1.0,monter30,,H6300,31299/31818,,,
397,2022-11-03 16:00:00,,IGZO,2022-11-03 17:00:00,,,PLINE300,1.0,agiann70,,F5_SCD,31299/01284,,,
398,2022-11-03 16:00:00,,measurement,2022-11-03 16:30:00,,,PLINE200,0.5,tricas85,,SP1_DLS,30990/32063,,,
399,2022-11-03 16:30:00,2.0,Coupon CRAS HM etch;Coupon CRAS etch,2022-11-03 18:30:00,1.2680555555555555,choudh58,PLINE300,2.0,choudh58,LP2;PM6;LP3;PM1,LAM_E6,98850/02081,,,
402,2022-11-03 17:00:00,,Full CW lot,2022-11-03 18:00:00,,,PLINE300,1.0,herman57,,H5000_2,38199/01907,,,
403,2022-11-03 17:00:00,,h,2022-11-04 00:00:00,,,PLINE300,7.0,kondo25,,GS1000,31199/01179,,,
404,2022-11-03 17:00:00,,meas,2022-11-03 18:00:00,,,PLINE300,1.0,oka40,,H6300,31199/30117,,,
405,2022-11-03 17:00:00,,meas,2022-11-03 19:00:00,,,PLINE300,2.0,chowri97,PM,EDR7100,31199/01988,,,
407,2022-11-03 17:00:00,,use,2022-11-03 19:00:00,,,PLINE300,2.0,ledain47,,H6300_2,98601/01062,,,
408,2022-11-03 17:00:00,,Wafer processing,2022-11-03 19:00:00,,,PLINE300,2.0,feurpr61,LP3;PM6,TEL_TACTRAS2,98601/00962,,,
409,2022-11-03 17:00:00,,xsem,2022-11-03 18:00:00,,,PLINE300,1.0,feurpr61,,SU8000,98601/00962,,,
410,2022-11-03 17:21:06,,,2022-11-03 18:02:52,0.6961111111111111,dutrow20,PLINE300,,,,HELIOS1200,39320/36502,,,
411,2022-11-03 17:33:48,,,2022-11-03 21:31:34,3.9627777777777777,sterke41,PLINE300,,,,SEMVISION,39320/36502,,,
412,2022-11-03 18:00:00,,200 kV,2022-11-03 22:30:00,,,PLINE300,4.5,nalinm87,,TITAN,42199/00160,,,
413,2022-11-03 18:00:00,,meas,2022-11-04 03:00:00,,,PLINE300,9.0,kato15,,H5000_2,31199/30117,,,
414,2022-11-03 18:00:00,,overnight sample clean training,2022-11-04 08:00:00,,,PLINE300,14.0,scheer40,,HELIOS_G5,42199/00249,,,
417,2022-11-03 20:00:00,3.0,Devinps,2022-11-03 22:03:07,2.051388888888889,gompou79,PLINE300,2.0,gompou79,LP1;LP2;LP3;PM1;PM2;PM3,CIRCL,36003/36503,,,
418,2022-11-03 20:17:05,,,2022-11-03 21:42:40,1.426388888888889,claeseng,PLINE300,,,,MC600I,31299/01861,,,
419,2022-11-03 20:32:06,,,2022-11-03 21:37:20,1.0872222222222223,dutrow20,PLINE300,,,,HELIOS1200,39320/36502,,,
420,2022-11-03 21:00:00,,APC,2022-11-03 23:00:00,,,PLINE300,2.0,hasan30,PM,EP5,31199/01391,,,
423,2022-11-03 22:00:00,,MAZO with H2O process and recipe,2022-11-04 08:00:00,,,PLINE300,10.0,pavel13,LP1;PM1,XP4_4,31499/01284,,,
424,2022-11-03 22:00:00,,proc dev,2022-11-04 08:00:00,,,PLINE300,10.0,ramane56,,H6300,31199/02273,,,
425,2022-11-03 22:04:02,,,2022-11-04 01:55:55,3.8647222222222224,vrebos45,PLINE300,,,,VERIOS,39320/36502,,,
426,2022-11-03 22:15:01,,,2022-11-04 02:14:30,3.991388888888889,derudd92,PLINE300,,,,HELIOS1200,39320/36502,,,
434,2022-11-04 03:43:25,,,2022-11-04 05:43:06,1.9947222222222225,derudd92,PLINE300,,,,VERIOS,39320/36502,,,
435,2022-11-04 05:06:32,,,2022-11-04 05:42:13,0.5947222222222223,vrebos45,PLINE300,,,,HELIOS1200,39320/36502,,,
436,2022-11-04 05:57:22,0.0,i,2022-11-04 08:00:00,1.1716666666666666,redants,PLINE300,2.0,redants,,SEMVISION,31029/01811,,,
437,2022-11-04 06:00:00,,/,2022-11-04 18:00:00,,,PLINE300,12.0,vandeney,,EBEAM300,31199/00653,,,
438,2022-11-04 06:00:00,,TEM 200kv,2022-11-04 10:00:00,,,PLINE300,4.0,han27,,TITAN,42199/00160,,,
439,2022-11-04 06:30:00,,Process lot AL214908;Process AL214908,2022-11-04 21:30:00,,,PLINE300,15.0,vdweeg61;pittev,LP1;LP2;LP3;LP4;PM_A;PM_B,F_REX300X_1,32299/00352,,,
440,2022-11-04 06:34:52,,,2022-11-04 08:16:52,1.7,sainch77,PLINE300,,,,VERIOS,39320/36502,,,
441,2022-11-04 07:00:00,,h,2022-11-04 09:00:00,,,PLINE300,2.0,kondo25,,GS1000,31199/01179,,,
442,2022-11-04 07:00:00,,hybrid bonding CMP,2022-11-04 13:00:00,,,PLINE300,6.0,dewild34,LP1;LP2;H1;H2;H3;H4,REFLEXION_2,32099/01506,,,
443,2022-11-04 07:00:00,1.0,iLiME ID:20220819-103159-sinha70,2022-11-04 11:03:35,3.889444444444445,dara85,PLINE300,4.0,dara85,,TXRF300,31499/00379,,,
444,2022-11-04 07:10:07,,,2022-11-04 08:54:32,1.7402777777777778,gade18,PLINE300,,,,METRIOS,39320/36502,,,
448,2022-11-04 07:30:00,,use,2022-11-04 08:00:00,,,PLINE200,0.5,vicca54,,ASM200,31199/01513,,,
449,2022-11-04 07:30:00,,use,2022-11-04 08:00:00,,,PLINE200,0.5,vicca54,,TELACT8_200,31199/01513,,,
450,2022-11-04 07:54:47,1.0,sem,2022-11-04 10:02:24,2.125833333333333,beirnaer,PLINE300,2.0,beirnaer,,SEMVISION,32299/00013,,,
451,2022-11-04 08:00:00,,Fixing offset,2022-11-04 09:00:00,,,PLINE300,1.0,willem81,,H6300,36056/36503,,,
452,2022-11-04 08:00:00,,i,2022-11-04 10:00:00,,,PLINE300,2.0,vrancken,,HELIOS1200,37092/02172,,,
455,2022-11-04 08:30:00,,REVIEW,2022-11-04 10:00:00,,,PLINE300,1.5,chowri97,PM,EDR7100,31199/01988,,,
456,2022-11-04 08:30:00,,test,2022-11-04 09:00:00,,,PLINE300,0.5,dilien72,,SCD100,31199/30079,,,
457,2022-11-04 08:35:51,,,2022-11-04 10:29:40,1.8969444444444443,sainch77,PLINE300,,,,HELIOS1200_2,39320/36502,,,
458,2022-11-04 09:00:00,,coupon samples for Donggyu Kim,2022-11-04 17:00:00,,,PLINE300,8.0,ripj,,METRIXL,32005/01299,,,
459,2022-11-04 09:00:00,,meas,2022-11-04 15:30:00,,,PLINE300,6.5,chowri97,,GS1000,31199/01988,,,
460,2022-11-04 09:00:00,,MH of MBE grown Co thin films,2022-11-04 17:30:00,,,PLINE200,8.5,sharma76,,EV11,32399/30261,,,
461,2022-11-04 09:00:00,,Process window investigation,2022-11-04 13:00:00,,,PLINE300,4.0,kenens78,LP1;LP2;CLN,REFLEXION_4,98850/02081,,,
462,2022-11-04 09:00:00,,REcipe setting and testing,2022-11-04 12:00:00,,,PLINE300,3.0,tuncaa41,,ZETA,36003/02120,,,
463,2022-11-04 09:00:00,,SiN CMPTM2 process,2022-11-04 13:00:00,,,PLINE300,4.0,sugawa19,LP1;LP2;NOVA;CL1A;CL2A;CL3A;CL4A;PM_B,F_REX300X_2,31399/01183,,,
464,2022-11-04 09:00:00,,use,2022-11-04 10:00:00,,,PLINE300,1.0,ledain47,,H6300_2,98601/01062,,,
465,2022-11-04 09:00:00,0.0,C3 / TTV,2022-11-04 14:00:00,4.723888888888889,guerrera,PLINE200,5.0,guerrera,,TEMP_BONDER,32299/00716,,,
466,2022-11-04 09:00:00,1.0,trilayer measurement,2022-11-04 13:00:00,2.605833333333333,perezl56,PLINE200,4.0,perezl56,,CIPT,31499/01838,,,
467,2022-11-04 09:02:04,,,2022-11-07 08:55:47,71.89527777777778,goovae19,PLINE300,,,,H6300,31199/01617,,,
468,2022-11-04 09:28:54,,,2022-11-04 11:06:31,1.6269444444444443,soulie26,PLINE300,,,,ENDURA_5,43900/02205,,,
471,2022-11-04 09:30:00,,CD,2022-11-04 11:30:00,,,PLINE300,2.0,naqvi66,,HITACHI5000,31199/01988,,,
472,2022-11-04 09:30:00,,eolFINAL recipe creation,2022-11-04 11:00:00,,,PLINE200,1.5,moet12,,CAMTEK,32299/01959,,,
473,2022-11-04 09:30:00,,MAZO with H2O process and recipe,2022-11-04 11:00:00,,,PLINE300,1.5,pavel13,,2830ZT,31499/01284,,,
474,2022-11-04 10:00:00,,Bongole RepTest+Test XRD 1,2022-11-04 11:00:00,,,PLINE300,1.0,khazak83,,JVX7300M,30990/32063,,,
475,2022-11-04 10:00:00,,Devinps,2022-11-04 12:00:00,,,PLINE300,2.0,janard53,,SEMVISION,00999/00505,,,
477,2022-11-04 10:00:00,,Manual measurement,2022-11-04 12:00:00,,,PLINE300,2.0,moussa,,NX3DM,31199/01920,,,
478,2022-11-04 10:00:00,,MAZO with H2O process and recipe,2022-11-04 10:30:00,,,PLINE300,0.5,pavel13,,F5_SCD,31499/01284,,,
479,2022-11-04 10:00:00,,meas,2022-11-04 12:00:00,,,PLINE300,2.0,baerts,,H6300_2,31199/00653,,,
480,2022-11-04 10:00:00,,OX HM RM,2022-11-04 16:00:00,,,PLINE300,6.0,puttar77,LP2;PM2;PM6,TEL_LEAGA,32005/01675,,,
483,2022-11-04 10:00:00,,TEM prep,2022-11-04 17:00:00,,,PLINE300,7.0,drijboom,,HELIOS_G5,42199/00160,,,
484,2022-11-04 10:00:00,,test,2022-11-04 12:00:00,,,PLINE300,2.0,dilien72,PM,EDR7100,31199/30079,,,
485,2022-11-04 10:00:00,0.0,200mm TF ELD only,2022-11-04 11:11:20,1.1383333333333334,ghosh40,PLINE200,1.0,ghosh40,,LASERDEBOND,98500/01852,,,
486,2022-11-04 10:00:00,0.0,Tuning Sicap,2022-11-04 17:00:00,5.8438888888888885,mauric47,PLINE300,7.0,mauric47,LP2;RIB,CENTURA_IIIV,39421/01221,,,
487,2022-11-04 10:08:39,,,2022-11-04 14:06:55,3.971111111111111,michal78,PLINE300,,,,HELIOS1200,39320/36502,,,
488,2022-11-04 10:30:00,,SOG GATR,2022-11-04 12:00:00,,,PLINE300,1.5,arvind29,,FTIR_2,31199/02271,,,
489,2022-11-04 10:30:00,,thickness measurement,2022-11-04 11:00:00,,,PLINE300,0.5,kadir70,,F5_SCD,37013/01883,,,
