,FACILITY,Tool,WBS,Cluster,Description,Begin,End,IIO_User_id,Fab300_User_id,Modules,Fab300_Duration,IIO_Duration,TR_Cluster,id
151,PLINE300,F_REX300X_2,31399/01183,2.0,Cleaning performance check,2023-01-19 09:30:00,2023-01-19 14:30:00,sugawa19,sugawa19,CL1A;CL1B;CL2A;CL2B;CL3A;CL3B;CL4A;CL4B;LP1;LP2;NOVA;PM_C;PM_D,0.9,5.0,,151
152,PLINE300,F_REX300X_2,31399/01183,3.0,Cleaning performance check,2023-01-20 09:30:00,2023-01-20 14:30:00,sugawa19,sugawa19,CL1A;CL1B;CL2A;CL2B;CL3A;CL3B;CL4A;CL4B;LP1;LP2;NOVA;PM_C;PM_D,1.95,5.0,,152
153,PLINE300,F_REX300X_2,31399/01183,4.0,Cleaning performance check,2023-01-23 09:30:00,2023-01-23 14:30:00,sugawa19,sugawa19,CL1A;CL1B;CL2A;CL2B;CL3A;CL3B;CL4A;CL4B;LP1;LP2;NOVA;PM_C;PM_D,1.9666666666666666,5.0,,153
154,PLINE300,F_REX300X_2,32299/01809,0.0,Processing SAW,2023-01-17 13:42:00,2023-01-17 18:25:00,pittev,pittev,LP1;LP2;PM_C;PM_D,4.716666666666667,4.0,,154
155,PLINE300,F_REX300X_2,38199/37834,0.0,processing AL127949,2023-01-18 14:00:00,2023-01-18 21:30:00,pittev,pittev,CL1B;CL2B;CL3B;CL4B;LP1;LP2;PM_C;PM_D,5.966666666666667,7.5,,155
156,PLINE300,H5000_2,31199/30079,0.0,test,2023-01-12 12:00:00,2023-01-12 14:04:00,cloost23,cloost23,,2.0,2.0,,156
157,PLINE300,H5000_2,31199/30079,1.0,test,2023-01-25 11:58:00,2023-01-25 14:00:00,dilien72,maessc90,,1.8166666666666667,2.0,,157
158,PLINE300,H5000_2,31199/30117,0.0,meas,2023-01-12 18:00:00,2023-01-13 01:44:00,kato15,schrauw,,2.5833333333333335,6.0,,158
159,PLINE300,H5000_2,31199/31147,0.0,rax,2023-01-22 17:00:00,2023-01-23 00:00:00,kim69,irutha45,,2.85,7.0,,159
160,PLINE300,H6300,31199/01680,0.0,DSA,2023-01-06 11:00:00,2023-01-06 11:30:00,kampit73,hillen84,,0.5,0.5,,160
161,PLINE300,H6300,31199/02197,0.0,meas,2023-01-19 12:30:00,2023-01-19 14:00:00,verdui16,verdui16,,1.3166666666666667,1.5,,161
162,PLINE300,H6300,31199/02197,1.0,meas,2023-01-20 15:00:00,2023-01-20 18:00:00,verdui16,verdui16,,2.066666666666667,3.0,,162
163,PLINE300,H6300,98601/00962,0.0,LS measurement;post expo cd chec,2023-01-20 22:00:00,2023-01-22 02:31:00,dauend87;genjim61,irutha45,,27.666666666666668,11.0,,163
164,PLINE300,H6300_2,31199/00650,0.0,CH,2023-01-21 08:00:00,2023-01-21 11:06:00,heo87,schrauw,,2.55,3.0,,164
165,PLINE300,H6300_2,31199/00653,0.0,meas;sipp,2023-01-17 14:00:00,2023-01-17 19:53:00,baerts,schrauw,,5.35,5.0,,165
166,PLINE300,H6300_2,31199/01756,0.0,APC,2023-01-16 14:33:00,2023-01-16 19:11:00,das89,schrauw,,4.633333333333334,2.0,,166
167,PLINE300,H6300_2,31199/01877,0.0,APC wafers,2023-01-25 08:30:00,2023-01-25 09:30:00,scharn75,scharn75,,0.6666666666666666,1.0,,167
168,PLINE300,H6300_2,31199/02287,0.0,APC,2023-01-03 13:58:00,2023-01-03 15:00:00,das89,newman74,,0.9666666666666667,1.0,,168
169,PLINE300,HELIOS1200,37092/02172,0.0,i,2023-01-04 07:55:00,2023-01-04 10:00:00,dangol,dangol,,2.033333333333333,2.0,,169
170,PLINE300,HELIOS1200,37092/02172,1.0,i,2023-01-05 08:00:00,2023-01-05 10:00:00,iraci88,iraci88,,1.9,2.0,,170
171,PLINE300,HELIOS1200,37092/02172,2.0,i,2023-01-06 06:37:00,2023-01-06 10:00:00,iraci88;vrancken,iraci88;vrancken,,3.216666666666667,3.0,,171
172,PLINE300,HELIOS1200,37092/02172,4.0,i,2023-01-07 10:00:00,2023-01-07 12:27:00,demoniei,demoniei,,2.316666666666667,2.0,,172
173,PLINE300,HELIOS1200,37092/02172,5.0,i,2023-01-08 05:27:00,2023-01-08 08:00:00,caluwaer,caluwaer,,1.6166666666666667,2.0,,173
174,PLINE300,HELIOS1200,37092/02172,6.0,i,2023-01-09 09:59:00,2023-01-09 12:00:00,iraci88,iraci88,,1.9,2.0,,174
175,PLINE300,HELIOS1200,37092/02172,7.0,i,2023-01-10 09:50:00,2023-01-10 12:00:00,vrancken,vrancken,,2.05,2.0,,175
176,PLINE300,HELIOS1200,37092/02172,8.0,i,2023-01-11 08:00:00,2023-01-11 13:50:00,stiersj,peeter11;stiersj,,5.533333333333333,2.0,,176
177,PLINE300,HELIOS1200,37092/02172,10.0,AL201052/2;i,2023-01-12 07:00:00,2023-01-12 10:23:00,demoniei;vrancken,demoniei;vrancken,,3.166666666666667,3.0,,177
178,PLINE300,HELIOS1200,37092/02172,12.0,i,2023-01-15 06:00:00,2023-01-15 08:00:00,caluwaer,caluwaer,,1.45,2.0,,178
179,PLINE300,HELIOS1200,37092/02172,13.0,training,2023-01-16 10:00:00,2023-01-16 12:00:00,iraci88,iraci88,,1.85,2.0,,179
180,PLINE300,HELIOS1200,37092/02172,14.0,i,2023-01-16 12:38:00,2023-01-16 14:21:00,vrancken,vrancken,,1.7166666666666666,1.0,,180
181,PLINE300,HELIOS1200,37092/02172,15.0,i,2023-01-20 08:00:00,2023-01-20 10:11:00,brus,brus,,2.0166666666666666,2.0,,181
182,PLINE300,HELIOS1200,37092/02172,16.0,i,2023-01-23 10:00:00,2023-01-23 12:01:00,iraci88,iraci88,,1.3333333333333333,2.0,,182
183,PLINE300,HELIOS1200,37092/02172,17.0,i,2023-01-24 10:00:00,2023-01-24 12:03:00,vrancken,vrancken,,1.9833333333333334,2.0,,183
184,PLINE300,HELIOS1200,38199/01490,0.0,Inspection,2023-01-06 15:59:00,2023-01-06 18:00:00,stiersj,stiersj,,1.7833333333333334,2.0,,184
185,PLINE300,HELIOS1200,38199/37834,0.0,For Sara;i,2023-01-19 07:20:00,2023-01-19 10:23:00,brus,brus;iraci88,,2.8333333333333335,2.5,,185
186,PLINE300,HELIOS1200_2,37092/02172,0.0,i,2023-01-04 14:00:00,2023-01-04 15:02:00,vrancken,vrancken,,1.0,1.0,,186
187,PLINE300,HELIOS1200_2,37092/02172,1.0,i,2023-01-18 14:00:00,2023-01-18 15:30:00,vrancken,vrancken,,0.9166666666666666,1.5,,187
188,PLINE300,HELIOS450,42199/00160,0.0,cross section,2023-01-11 14:00:00,2023-01-11 20:59:00,carola29,carola29,,2.7,6.0,,188
189,PLINE300,HELIOS460,37092/02172,0.0,i,2023-01-25 08:00:00,2023-01-25 10:00:00,vrancken,vrancken,,0.8333333333333334,2.0,,189
190,PLINE300,HELIOS460,42199/00160,0.0,FIB,2023-01-03 15:06:00,2023-01-03 22:00:00,impagn97,impagn97,,4.483333333333333,4.0,,190
191,PLINE300,HELIOS460,42199/00160,1.0,cross section,2023-01-09 16:00:00,2023-01-09 18:00:00,carola29,carola29,,1.4166666666666667,2.0,,191
192,PLINE300,HITACHI5000,31199/01680,0.0,R,2023-01-11 13:00:00,2023-01-11 16:01:00,hillen84,hillen84,,2.95,3.0,,192
193,PLINE300,HITACHI5000,31199/01680,1.0,R,2023-01-24 13:00:00,2023-01-24 18:03:00,hillen84,hillen84,,5.016666666666667,3.0,,193
194,PLINE300,HITACHI5000,31199/01680,4.0,R,2023-01-25 12:48:00,2023-01-25 16:00:00,hillen84,hillen84,,1.75,3.0,,194
195,PLINE300,HITACHI9380,32299/00013,0.0,measure,2023-01-18 14:00:00,2023-01-18 16:00:00,wang24,schrauw,,1.2833333333333334,1.0,,195
196,PLINE300,INTREPID_2,30990/01658,0.0,Coupon processing in PM1 and PM2,2023-01-17 13:34:00,2023-01-17 17:00:00,kim11,kim11,LP1;LP2;LP3;PM1;PM2;PM3;PM4,3.1166666666666667,3.0,,196
197,PLINE300,INTREPID_2,30990/01658,1.0,"manual processing in PM1,3",2023-01-20 12:52:00,2023-01-20 14:30:00,kim11,kim11,LP1;PM1;PM3,1.4833333333333334,1.5,,197
198,PLINE300,JVX7300M,30990/01658,0.0,Si,2023-01-11 12:00:00,2023-01-11 13:30:00,khazak83,dubey63,,0.5833333333333334,1.5,,198
199,PLINE300,JVX7300M,30990/01658,1.0,Si,2023-01-16 10:00:00,2023-01-16 11:00:00,khazak83,dubey63,,0.48333333333333334,1.0,,199
200,PLINE300,JVX7300M,30990/01658,2.0,Si,2023-01-24 14:00:00,2023-01-24 15:02:00,khazak83,dubey63,,0.9,1.0,,200
201,PLINE300,JVX7300M,30990/01658,3.0,Si,2023-01-25 14:00:00,2023-01-25 15:10:00,khazak83,dubey63,,0.8666666666666667,1.0,,201
202,PLINE300,JVX7300M,31499/01284,0.0,Ohmega-theta,2023-01-05 10:00:00,2023-01-05 11:42:00,dekkers,dekkers,,1.1666666666666667,1.0,,202
203,PLINE300,JVX7300M,31499/01284,1.0,extended XRD,2023-01-16 13:00:00,2023-01-16 15:11:00,dekkers,agiann70,,1.55,2.0,,203
204,PLINE300,JVX7300M,32499/01922,0.0,Recipe optimizations,2023-01-18 11:30:00,2023-01-18 15:00:00,porret,porret,,2.283333333333333,3.5,,204
205,PLINE300,JVX7300M,32499/38006,0.0,20221215-131818-fujimo16,2023-01-03 10:00:00,2023-01-03 13:01:00,tielens,tielens,,2.65,1.5,,205
206,PLINE300,JVX7300M,32499/38006,1.0,iLIME 20221215-131818-fujimo16,2023-01-11 09:50:00,2023-01-11 12:00:00,tielens,tielens,,1.8166666666666667,2.0,,206
207,PLINE300,JVX7300M,36003/01221,0.0,Test alternative SPC wafer,2023-01-06 10:00:00,2023-01-06 13:01:00,tielens,tielens,,2.966666666666667,3.0,,207
208,PLINE300,JVX7300M,98601/01847,0.0,xrd,2023-01-12 10:00:00,2023-01-12 10:30:00,pena,pena,,0.4166666666666667,0.5,,208
209,PLINE300,KLA2925,32102/01048,0.0,Recipe creation,2023-01-09 09:30:00,2023-01-09 11:00:00,moet12,moet12,,0.016666666666666666,1.5,,209
210,PLINE300,LAM_E5,31299/01904,0.0,gate etch,2023-01-11 15:30:00,2023-01-11 18:30:00,dupuy21,dupuy21,LP2;PM4,1.75,3.0,,210
211,PLINE300,LAM_E5,31299/01904,1.0,OE debug;blanket,2023-01-12 13:00:00,2023-01-12 20:15:00,dupuy21;dupuy21;elotel43,dupuy21,LP2;PM3;LP3;PM4,4.666666666666667,7.0,,211
212,PLINE300,LAM_E5,31299/02062,0.0,coupons,2023-01-05 10:59:00,2023-01-05 13:00:00,vallat65,vallat65,LP2;PM3,0.7333333333333333,2.0,,212
213,PLINE300,LAM_E5,31299/02062,1.0,coupon etching,2023-01-05 15:07:00,2023-01-05 18:49:00,fathze21,fathze21,LP3;PM3,3.7,3.0,,213
214,PLINE300,LAM_E5,31299/02062,2.0,coupons,2023-01-12 10:30:00,2023-01-12 11:30:00,vallat65,vallat65,LP2;PM3,0.65,1.0,,214
215,PLINE300,LAM_E5,31299/02062,3.0,coupon etching;coupons,2023-01-17 09:29:00,2023-01-17 13:00:00,fathze21;vallat65,fathze21;vallat65,LP2;PM3,2.4,3.5,,215
216,PLINE300,LAM_E5,38199/01951,0.0,new etch recipe test run,2023-01-09 09:30:00,2023-01-09 11:02:00,taozheng,taozheng,LP3;PM3,1.4666666666666666,1.0,,216
217,PLINE300,LAM_E5,98601/01062,0.0,Etch,2023-01-17 13:52:00,2023-01-17 14:30:00,raymae79,raymae79,LP3;PM4,0.4166666666666667,0.5,,217
218,PLINE300,LAM_E5,98601/01062,1.0,Use,2023-01-20 11:00:00,2023-01-20 11:30:00,ledain47,ledain47,LP2;PM4,0.31666666666666665,0.5,,218
219,PLINE300,LAM_E5_2,31199/01617,0.0,Bake only,2023-01-09 09:58:00,2023-01-09 10:35:00,huang72,huang72,LP2;PM2,0.6166666666666667,0.5,,219
220,PLINE300,LAM_E5_2,31199/01617,1.0,AE300655;bake,2023-01-17 09:00:00,2023-01-17 13:00:00,haider15;kam,kam,LP1;LP3,0.05,4.0,,220
221,PLINE300,LAM_E5_2,32399/00879,0.0,Cleaning transferred WS2,2023-01-24 11:30:00,2023-01-24 12:30:00,wyndae43,wyndae43,LP1;LP2;LP3;PM2,0.7,1.0,,221
222,PLINE300,LAM_E6,31199/01918,0.0,Etch,2023-01-25 16:29:00,2023-01-25 18:41:00,kam,jambal44,LP3;PM1,2.2,1.5,,222
223,PLINE300,LAM_E6,31299/00881,0.0,Dummy Oxide wafer etch,2023-01-11 15:30:00,2023-01-11 16:36:00,kundu94,kundu94,LP1;PM1,0.4,1.0,,223
224,PLINE300,LAM_E6,31299/01861,0.0,coupons,2023-01-09 15:30:00,2023-01-09 17:00:00,renaud15,renaud15,LP1;PM1,0.9666666666666667,1.5,,224
225,PLINE300,LAM_E6,31299/01861,1.0,coupons,2023-01-18 15:00:00,2023-01-18 15:31:00,renaud15,renaud15,LP1;PM1,0.23333333333333334,0.5,,225
226,PLINE300,LAM_E6,31299/01861,2.0,coupons,2023-01-25 11:00:00,2023-01-25 12:00:00,renaud15,renaud15,LP1;PM1,0.9,1.0,,226
227,PLINE300,LAM_E6,31299/02060,0.0,Internal Development,2023-01-24 14:00:00,2023-01-24 15:30:00,choudh58,choudh58,LP1;PM6,0.9166666666666666,1.5,,227
228,PLINE300,LAM_E6,32299/00588,0.0,SAW partitioning,2023-01-12 16:00:00,2023-01-12 17:10:00,monter30,monter30,LP1;LP2;PM4;PM5,1.1,1.0,,228
229,PLINE300,LAM_E6,32399/32869,0.0,plasma oxidation W,2023-01-13 10:30:00,2023-01-13 11:15:00,chan63,chan63,LP2;PM6,0.55,0.5,,229
230,PLINE300,LAM_E6,38199/01284,0.0,IGZO project devolpment,2023-01-11 11:00:00,2023-01-11 12:30:00,li17,li17,LP4;PM5,0.6,1.5,,230
231,PLINE300,LAM_E6,38199/01284,1.0,IGZO HM etch,2023-01-19 09:30:00,2023-01-19 11:00:00,li17,li17,LP4;PM6,0.9333333333333333,1.5,,231
232,PLINE300,LAM_E6,38199/01907,0.0,Ru etch,2023-01-23 08:00:00,2023-01-23 10:00:00,kundu94,kundu94,LP1;PM1;PM5,1.4,2.0,,232
233,PLINE300,LAM_E6,38199/01907,1.0,Etch,2023-01-23 11:00:00,2023-01-23 13:00:00,camerott,camerott,LP1;PM1,0.3,2.0,,233
234,PLINE300,LAM_E6,38199/01936,0.0,Al BE etch,2023-01-25 15:29:00,2023-01-25 16:30:00,canvel12,canvel12,LP1;PM5,0.8833333333333333,1.0,,234
235,PLINE300,LAM_E6,38199/01952,0.0,coupon tests,2023-01-12 07:58:00,2023-01-12 10:52:00,dcosters,dcosters,LP2;PM1,2.9,2.5,,235
236,PLINE300,LAM_E6,98500/01936,0.0,Coupin work,2023-01-11 10:00:00,2023-01-11 11:36:00,canvel12,canvel12,LP1;PM5,1.5833333333333333,1.0,,236
237,PLINE300,LAM_E6,98500/01936,1.0,Al coupon work,2023-01-16 16:30:00,2023-01-16 17:30:00,canvel12,canvel12,LP1;PM2;PM5,0.7,1.0,,237
238,PLINE300,LAM_E6,98500/01936,2.0,Al BE etch,2023-01-18 15:30:00,2023-01-18 16:00:00,canvel12,canvel12,LP1;PM5,0.45,0.5,,238
239,PLINE300,LAM_E6,98601/01062,0.0,Use,2023-01-18 14:00:00,2023-01-18 14:30:00,raymae79,raymae79,LP4;PM4,0.43333333333333335,0.5,,239
240,PLINE300,LAM_E6,98850/02081,0.0,CRAS,2023-01-10 12:00:00,2023-01-10 13:32:00,locoroto,locoroto,LP1;PM3;PM6,0.95,1.5,,240
241,PLINE300,LAM_E6,98850/02081,1.0,PBi,2023-01-19 12:25:00,2023-01-19 14:00:00,locoroto,locoroto,LP2;PM3;PM6,1.45,1.5,,241
242,PLINE300,LAM_E6_2,31299/02062,0.0,IGZO etch coupons,2023-01-17 10:00:00,2023-01-17 11:29:00,kundu43,kundu43,LP1;PM3,1.05,1.0,,242
243,PLINE300,LAM_E6_2,38199/01715,0.0,Full wafer experiment D06-08,2023-01-03 15:08:00,2023-01-03 17:00:00,li99,li99,LP1;PM6,1.2,1.5,,243
244,PLINE300,LAM_E6_2,38199/01715,1.0,FW D09-11 develop,2023-01-12 15:20:00,2023-01-12 16:50:00,li99,li99,LP1;PM6,1.5,1.0,,244
245,PLINE300,LEVITOR4300,39425/01221,0.0,pre upgrade spc,2023-01-22 06:17:00,2023-01-22 12:00:00,ceuppenj,ceuppenj,LP2;PM2,1.5333333333333334,5.5,,245
246,PLINE300,MH300,31499/01838,0.0,Manual CIPT,2023-01-25 14:59:00,2023-01-25 17:30:00,talmel16,perezl56,,2.0833333333333335,2.0,,246
247,PLINE300,MH300,31499/01927,0.0,CIPT dev. Ref wafers,2023-01-13 12:58:00,2023-01-13 17:49:00,talmel16,talmel16,,4.85,3.0,,247
248,PLINE300,MH300,31499/02047,0.0,test Y10 probes,2023-01-11 13:00:00,2023-01-11 17:48:00,talmel16,talmel16,,4.566666666666666,2.0,,248
249,PLINE300,MH300,31499/02047,1.0,Quantum CIPT,2023-01-18 13:51:00,2023-01-18 17:00:00,talmel16,talmel16,,3.05,3.0,,249
250,PLINE300,MH300,36003/36503,0.0,meting,2023-01-20 14:00:00,2023-01-20 16:17:00,parmenti,parmenti,,1.8666666666666667,2.0,,250
251,PLINE300,NOKOTA,31399/31519,0.0,New Recipe optimization,2023-01-24 11:30:00,2023-01-24 12:42:00,mudige97,mudige97,LP2;P1L2,1.1166666666666667,0.5,,251
252,PLINE300,NOKOTA,31399/31519,1.0,New SPC Recipe optimization,2023-01-25 12:30:00,2023-01-25 13:47:00,mudige97,mudige97,LP2;P1L2,0.9166666666666666,0.5,,252
253,PLINE300,NOVA200_2,30990/02249,0.0,x-section sem,2023-01-09 13:30:00,2023-01-09 18:02:00,stokhof,stokhof,,4.133333333333334,1.5,,253
254,PLINE300,NOVA200_2,30990/02249,1.0,XSEM,2023-01-24 09:58:00,2023-01-24 11:01:00,marian80,marian80,,1.05,1.0,,254
255,PLINE300,NOVA200_2,32299/00013,0.0,sem,2023-01-03 12:00:00,2023-01-03 14:10:00,beirnaer;dvriendt,beirnaer,,1.9666666666666666,2.0,,255
256,PLINE300,NOVA200_2,32299/00013,1.0,sem,2023-01-05 15:30:00,2023-01-05 17:00:00,beirnaer,beirnaer,,0.8666666666666667,1.5,,256
257,PLINE300,NOVA200_2,32299/00013,2.0,sem,2023-01-06 11:00:00,2023-01-06 13:00:00,beirnaer,beirnaer,,0.8666666666666667,2.0,,257
258,PLINE300,NOVA200_2,32299/00013,3.0,training,2023-01-18 16:38:00,2023-01-18 18:27:00,cochet,cochet,,1.8166666666666667,1.0,,258
259,PLINE300,NOVA200_2,32299/00013,4.0,test,2023-01-19 14:00:00,2023-01-19 15:30:00,cochet,cochet,,0.8666666666666667,1.5,,259
260,PLINE300,NOVA200_2,36056/36504,0.0,AZ replacement,2023-01-19 12:30:00,2023-01-19 14:00:00,eswara57,eswara57,,1.0833333333333333,1.5,,260
261,PLINE300,NOVA200_2,39320/36502,0.0,training,2023-01-09 08:00:00,2023-01-09 10:00:00,mander15,mander15,,1.5833333333333333,2.0,,261
262,PLINE300,NOVA200_2,39320/36502,1.0,training,2023-01-11 08:00:00,2023-01-11 10:00:00,mander15,eswara57,,0.95,2.0,,262
263,PLINE300,NOVA200_2,44999/01997,0.0,Biocube resist inspection,2023-01-04 08:00:00,2023-01-04 10:36:00,leruth67,leruth67,,1.9333333333333333,1.5,,263
264,PLINE300,NOVA200_2,44999/01997,1.0,Ma-N development,2023-01-09 10:00:00,2023-01-09 12:12:00,leruth67,leruth67,,1.3666666666666667,1.0,,264
265,PLINE300,NOVA200_2,97406/01185,0.0,Imaging electrodeposited layers,2023-01-04 18:30:00,2023-01-04 19:16:00,aarts61,aarts61,,0.48333333333333334,0.5,,265
266,PLINE300,NOVA200_2,97406/01185,1.0,Thin Films,2023-01-12 15:30:00,2023-01-12 17:00:00,lopezb41,lopezb41,,0.43333333333333335,1.5,,266
267,PLINE300,NOVA200_2,97406/01185,2.0,Sample characterization,2023-01-20 17:00:00,2023-01-20 18:38:00,tripat41,tripat41,,1.5666666666666667,1.5,,267
268,PLINE300,NOVA200_2,97700/01345,0.0,XSEM,2023-01-05 14:00:00,2023-01-05 15:36:00,vais,vais,,0.9333333333333333,1.5,,268
269,PLINE300,NOVA200_2,98300/14175,0.0,XSEM,2023-01-13 08:29:00,2023-01-13 10:13:00,maes72,maes72,,1.7333333333333334,1.5,,269
270,PLINE300,NX3DM,36003/01224,0.0,devinp STCE,2023-01-13 14:00:00,2023-01-13 17:19:00,vbelle62,vbelle62,,3.316666666666667,2.5,,270
271,PLINE300,NX3DM,36003/01224,1.0,devinp,2023-01-14 13:30:00,2023-01-14 19:00:00,vbelle62,vbelle62,,4.4,5.5,,271
272,PLINE300,NX3DM,36003/01224,2.0,devinp,2023-01-15 13:17:00,2023-01-15 19:00:00,vbelle62,vbelle62,,5.183333333333334,5.5,,272
273,PLINE300,NX3DM,36003/01224,3.0,devinp,2023-01-17 09:22:00,2023-01-17 12:57:00,vbelle62,vbelle62,,3.5833333333333335,3.0,,273
274,PLINE300,NX3DM,36003/01224,4.0,processing,2023-01-17 19:30:00,2023-01-17 21:30:00,nong52,nong52,,1.3333333333333333,2.0,,274
275,PLINE300,NX3DM,36003/01224,5.0,SPC OOS,2023-01-25 15:30:00,2023-01-25 16:30:00,vbelle62,vbelle62,,0.6666666666666666,1.0,,275
276,PLINE300,NXWAFER,36003/01224,0.0,check recipe,2023-01-02 15:00:00,2023-01-02 18:00:00,nong52,nong52,,1.0833333333333333,3.0,,276
277,PLINE300,NXWAFER,36003/01224,1.0,devinp,2023-01-03 08:55:00,2023-01-03 11:00:00,vbelle62,vbelle62,,1.5833333333333333,2.0,,277
278,PLINE300,NXWAFER,36003/01224,2.0,develop,2023-01-18 19:00:00,2023-01-18 21:00:00,nong52,nong52,,0.35,2.0,,278
279,PLINE300,NXWAFER,36003/01224,3.0,devinp,2023-01-20 15:30:00,2023-01-20 20:00:00,nong52,nong52,,3.7666666666666666,4.5,,279
280,PLINE300,NXWAFER,36003/01224,4.0,develop,2023-01-21 13:00:00,2023-01-21 18:03:00,nong52,nong52,,4.883333333333334,5.0,,280
281,PLINE300,OPTIMA,36004/01225,0.0,Test CM,2023-01-25 10:49:00,2023-01-25 12:00:00,geenen44,geenen44,,1.05,1.0,,281
282,PLINE300,POLARKERR_2,31499/00432,0.0,Manual MOKE 20p50,2023-01-05 09:00:00,2023-01-05 17:00:00,talmel16,talmel16,,6.216666666666667,8.0,,282
283,PLINE300,POLARKERR_2,31499/01927,0.0,MOKE KLA wafers,2023-01-16 11:00:00,2023-01-16 14:11:00,talmel16,talmel16,,2.5,3.0,,283
284,PLINE300,POLARKERR_2,38199/00432,0.0,MOKE dev JDP KLA,2023-01-04 09:52:00,2023-01-04 12:00:00,talmel16,talmel16,,2.1333333333333333,2.0,,284
285,PLINE300,POLARKERR_2,38199/01593,0.0,20p50 MOKE,2023-01-10 14:30:00,2023-01-10 17:00:00,talmel16,talmel16,,2.0833333333333335,2.5,,285
286,PLINE300,POLARKERR_2,38199/01593,1.0,Manual MOKE 20p50,2023-01-11 10:00:00,2023-01-11 17:15:00,talmel16,chatte17,,6.733333333333333,7.0,,286
287,PLINE300,POLARKERR_2,38199/01593,3.0,20p50 MOKE,2023-01-16 09:00:00,2023-01-16 11:41:00,talmel16,talmel16,,2.566666666666667,2.0,,287
288,PLINE300,POLARKERR_2,38199/01593,4.0,20p50 MOKE,2023-01-23 08:56:00,2023-01-23 17:51:00,talmel16,talmel16,,8.916666666666666,7.0,,288
289,PLINE300,POLARKERR_2,38199/01593,6.0,20p50 MOKE,2023-01-24 08:47:00,2023-01-24 17:00:00,talmel16,talmel16,,7.566666666666666,8.0,,289
290,PLINE300,POLYGON8300,31499/00881,0.0,TMA PM2,2023-01-12 09:00:00,2023-01-12 22:18:00,cottd,cottd,LL2;LP2,10.383333333333333,9.0,,290
291,PLINE300,PRODUCER_2,98300/14175,0.0,high compressive oxide developme,2023-01-03 10:00:00,2023-01-03 11:30:00,vgompel,vgompel,CHB;LP1,1.2666666666666666,1.5,,291
292,PLINE300,PRODUCER_2,98300/14175,1.0,TROM development,2023-01-09 17:00:00,2023-01-09 21:00:00,vgompel,vgompel,CHA;CHB;LP1,3.25,4.0,,292
293,PLINE300,PRODUCER_2,98300/14175,2.0,red problem lot processing,2023-01-15 07:30:00,2023-01-15 11:33:00,vdveld25,vdveld25,CHA;CHB;LP1;LP2,3.8833333333333333,3.0,,293
294,PLINE300,PROVISION2E,31199/00653,0.0,AL218747/3 D17 D18 D21,2023-01-04 14:00:00,2023-01-04 18:00:00,beggia74,beggia74,,1.8,4.0,,294
295,PLINE300,PROVISION2E,38199/00432,0.0,DEVINPs,2023-01-03 15:00:00,2023-01-03 18:25:00,janard53,janard53,,3.3833333333333333,2.0,,295
296,PLINE300,PROVISION2E,38199/01951,0.0,recipe setup,2023-01-16 15:51:00,2023-01-16 17:00:00,stiersk,stiersk,,0.8,1.0,,296
297,PLINE300,PROVISION2E,38199/01951,1.0,recipe setup,2023-01-17 08:57:00,2023-01-17 10:00:00,stiersk,stiersk,,0.7333333333333333,1.0,,297
298,PLINE300,PROVISION2E,38199/01951,2.0,check,2023-01-23 09:53:00,2023-01-23 11:25:00,stiersk,stiersk,,1.5333333333333334,1.0,,298
299,PLINE300,QUANTUMXP,36004/01224,0.0,Recipe writing,2023-01-17 10:00:00,2023-01-17 17:59:00,geenen44,geenen44,,7.8,4.0,,299
300,PLINE300,REFLEXION,31299/01083,0.0,Ru CMP,2023-01-08 21:49:00,2023-01-09 06:00:00,raymaek,raymaek,LP1;LP2;PM1;PM3,3.2666666666666666,8.0,,300
301,PLINE300,REFLEXION_2,31399/00039,0.0,lots on expinp,2023-01-11 06:00:00,2023-01-11 14:00:00,raymaek,raymaek,H1;LP1;PM1;PM2;PM3,6.383333333333334,8.0,,301
302,PLINE300,REFLEXION_2,31399/00039,1.0,lots on expinp,2023-01-12 06:00:00,2023-01-12 14:00:00,raymaek,raymaek,H1;LP1;PM1;PM2;PM3,5.966666666666667,8.0,,302
303,PLINE300,REFLEXION_2,31399/00039,2.0,urgent lot,2023-01-17 22:00:00,2023-01-18 06:00:00,raymaek,raymaek,H1;LP1;PM1;PM2;PM3,2.1333333333333333,8.0,,303
304,PLINE300,REFLEXION_2,31399/00039,3.0,Mo cmp,2023-01-19 22:00:00,2023-01-20 06:00:00,raymaek,raymaek,LP2;PM2;PM3,3.033333333333333,8.0,,304
305,PLINE300,REFLEXION_2,31399/31519,0.0,hybrid bonding CMP,2023-01-09 09:00:00,2023-01-09 17:00:00,dewild34,dewild34,H1;H2;H3;H4;LP1;LP2,4.366666666666666,8.0,,305
306,PLINE300,REFLEXION_2,31399/31519,1.0,pre hybrid bonding CMP,2023-01-13 10:45:00,2023-01-13 16:00:00,dewild34,dewild34,H1;H2;H3;H4;LP1;LP2,4.05,4.0,,306
307,PLINE300,REFLEXION_2,32005/01717,0.0,Cu stop in layer processing,2023-01-24 12:59:00,2023-01-24 16:32:00,dewild34,dewild34,H1;H2;H3;H4;LP1;LP2,3.55,3.5,,307
308,PLINE300,REFLEXION_2,32099/01506,0.0,hybrid bonding CMP,2023-01-17 09:30:00,2023-01-17 16:30:00,dewild34,dewild34,H1;H2;H3;H4;LP1;LP2,5.75,7.0,,308
